0,6,0,0,0.000000e+00,0.000000e+00
1,6,6,6,7.480000e-07,1.246667e-07
2,6,72,72,8.530000e-07,1.184722e-08
3,6,648,648,1.035100e-05,1.597377e-08
4,6,5184,5184,7.694200e-05,1.484221e-08
5,6,38880,38880,5.635830e-04,1.449545e-08
6,6,279936,279936,4.219731e-03,1.507391e-08
7,6,1959552,1959552,1.326611e-02,6.769969e-09
8,6,13436928,13436928,1.051640e-01,7.826491e-09
9,6,90699264,90699264,7.071977e-01,7.797172e-09
10,6,604661760,604661760,4.833819e+00,7.994253e-09
