0 0.000000e+00
1 6.650000e-08
2 3.875000e-09
3 7.416667e-09
4 5.156250e-09
5 5.331250e-09
6 5.473958e-09
7 5.486607e-09
8 5.278809e-09
9 5.420573e-09
10 5.387891e-09
11 5.326571e-09
12 5.436503e-09
13 5.948411e-09
14 4.052015e-09
15 4.093540e-09
16 3.972572e-09
17 4.577832e-09
18 6.395478e-09
19 8.033304e-09
20 1.047709e-08
21 1.141653e-08
22 1.204495e-08
23 1.323422e-08
24 1.691182e-08
25 1.274927e-08
