1 8.000000e-08
2 2.300000e-08
3 2.817500e-08
4 2.650000e-08
5 1.703125e-08
6 1.245625e-08
7 1.219010e-08
8 1.041629e-08
9 1.038232e-08
10 1.054905e-08
11 1.022451e-08
12 1.013792e-08
13 1.055701e-08
14 1.424253e-08
15 9.730477e-09
16 9.788234e-09
17 9.748858e-09
18 9.864460e-09
19 1.100634e-08
20 1.031641e-08
21 1.083754e-08
22 1.170028e-08
23 9.921025e-09
24 1.024649e-08
25 1.043048e-08
