0,32768,373480,32768,32768,36218,36139008,1.043589e-02,756
1,32768,373480,32768,32768,36257,36139008,1.207468e-02,698
2,32768,373480,32768,32768,36178,36139008,1.207110e-02,874
3,32768,373480,32768,32768,36180,36139008,1.032779e-02,872
4,32768,373480,32768,32768,36414,36139008,1.240333e-02,1090
5,32768,373480,32768,32768,36663,36139008,1.230860e-02,1013
6,32768,373480,32768,32768,36591,36139008,1.106142e-02,958
7,32768,373480,32768,32768,36364,36139008,1.184381e-02,650
8,32768,373480,32768,32768,35951,36139008,1.226484e-02,926
9,32768,373480,32768,32768,36406,36139008,1.246184e-02,915
10,32768,373480,32768,32768,36597,36139008,1.094068e-02,786
11,32768,373480,32768,32768,36309,36139008,1.197415e-02,1251
12,32768,373480,32768,32768,36163,36139008,1.226018e-02,639
13,32768,373480,32768,32768,36483,36139008,1.082133e-02,811
14,32768,373480,32768,32768,36561,36139008,1.191016e-02,950
15,32768,373480,32768,32768,36192,36139008,1.222331e-02,1305
16,32768,373480,32768,32768,36252,36139008,1.196453e-02,1063
17,32768,373480,32768,32768,35968,36139008,1.060448e-02,803
18,32768,373480,32768,32768,36378,36139008,1.346921e-02,1084
19,32768,373480,32768,32768,36254,36139008,1.204138e-02,797
20,32768,373480,32768,32768,36334,36139008,1.183793e-02,964
21,32768,373480,32768,32768,36693,36139008,1.056154e-02,638
22,32768,373480,32768,32768,36133,36139008,1.266816e-02,884
23,32768,373480,32768,32768,35983,36139008,1.210339e-02,810
24,32768,373480,32768,32768,36265,36139008,1.027428e-02,737
25,32768,373480,32768,32768,36255,36139008,1.244064e-02,1128
26,32768,373480,32768,32768,36587,36139008,1.218985e-02,753
27,32768,373480,32768,32768,36761,36139008,1.050558e-02,963
28,32768,373480,32768,32768,36654,36139008,1.178570e-02,869
29,32768,373480,32768,32768,36276,36139008,1.206388e-02,789
30,32768,373480,32768,32768,36187,36139008,1.193225e-02,893
31,32768,373480,32768,32768,35999,36139008,1.035070e-02,798
32,32768,373480,32768,32768,36090,36139008,1.213129e-02,821
33,32768,373480,32768,32768,36539,36139008,1.209003e-02,615
34,32768,373480,32768,32768,35953,36139008,1.025769e-02,886
35,32768,373480,32768,32768,36483,36139008,1.211829e-02,407
36,32768,373480,32768,32768,36142,36139008,1.208155e-02,629
37,32768,373480,32768,32768,36401,36139008,1.057773e-02,480
38,32768,373480,32768,32768,35769,36139008,1.158264e-02,1240
39,32768,373480,32768,32768,36470,36139008,1.215803e-02,688
40,32768,373480,32768,32768,36337,36139008,1.079020e-02,1017
41,32768,373480,32768,32768,36191,36139008,1.172046e-02,851
42,32768,373480,32768,32768,36337,36139008,1.242691e-02,850
43,32768,373480,32768,32768,36131,36139008,1.210939e-02,1039
44,32768,373480,32768,32768,36680,36139008,1.028623e-02,1151
45,32768,373480,32768,32768,36547,36139008,1.219543e-02,905
46,32768,373480,32768,32768,36585,36139008,1.229805e-02,1207
47,32768,373480,32768,32768,36429,36139008,1.047948e-02,1393
48,32768,373480,32768,32768,36393,36139008,1.192253e-02,773
49,32768,373480,32768,32768,35989,36139008,1.210579e-02,853
