fnl4461,0,3,4461,1.962331e+00,222962,182566,0.22127,1,1.50
fnl4461,1,3,4461,1.912760e+00,222962,182566,0.22127,1,1.50
fnl4461,2,3,4461,1.903584e+00,222962,182566,0.22127,1,1.50
fnl4461,3,3,4461,1.897681e+00,222962,182566,0.22127,1,1.50
fnl4461,4,3,4461,1.887401e+00,222962,182566,0.22127,1,1.50
fnl4461,5,3,4461,1.873913e+00,222962,182566,0.22127,1,1.50
fnl4461,6,3,4461,1.856156e+00,222962,182566,0.22127,1,1.50
fnl4461,7,3,4461,1.859006e+00,222962,182566,0.22127,1,1.50
fnl4461,8,3,4461,1.869840e+00,222962,182566,0.22127,1,1.50
fnl4461,9,3,4461,1.864754e+00,222962,182566,0.22127,1,1.50
