0,14081816,34292496,14081816,14081816,1005799,2739531776,595.226430
1,14081816,34292496,14081816,14081816,1009051,2739535872,550.124849
2,14081816,34292496,14081816,14081816,1011521,2739535872,590.864123
3,14081816,34292496,14081816,14081816,1009352,2739535872,627.587827
4,14081816,34292496,14081816,14081816,1011151,2739535872,707.620980
5,14081816,34292496,14081816,14081816,1007796,2739535872,851.547119
6,14081816,34292496,14081816,14081816,1006821,2739535872,479.544678
7,14081816,34292496,14081816,14081816,1007421,2739535872,879.865161
8,14081816,34292496,14081816,14081816,1009547,2739535872,678.076431
9,14081816,34292496,14081816,14081816,1010466,2739535872,538.485222
10,14081816,34292496,14081816,14081816,1007482,2739535872,712.193331
11,14081816,34292496,14081816,14081816,1009945,2739535872,593.375953
12,14081816,34292496,14081816,14081816,1005991,2739535872,593.693348
13,14081816,34292496,14081816,14081816,1006586,2739535872,482.982701
14,14081816,34292496,14081816,14081816,1009611,2739535872,604.251290
15,14081816,34292496,14081816,14081816,1012340,2739535872,535.767235
16,14081816,34292496,14081816,14081816,1004375,2739535872,695.039369
17,14081816,34292496,14081816,14081816,1006070,2739535872,591.826422
18,14081816,34292496,14081816,14081816,1005805,2739535872,592.484505
19,14081816,34292496,14081816,14081816,1005590,2739535872,694.684151
20,14081816,34292496,14081816,14081816,1005339,2739535872,822.470754
21,14081816,34292496,14081816,14081816,1008752,2739535872,502.601664
22,14081816,34292496,14081816,14081816,1012577,2739535872,584.535890
23,14081816,34292496,14081816,14081816,1009353,2739535872,522.896566
24,14081816,34292496,14081816,14081816,1008592,2739535872,472.934935
25,14081816,34292496,14081816,14081816,1006337,2739535872,627.420036
26,14081816,34292496,14081816,14081816,1008922,2739535872,519.791006
27,14081816,34292496,14081816,14081816,1010666,2739535872,542.921100
28,14081816,34292496,14081816,14081816,1010036,2739535872,534.916834
29,14081816,34292496,14081816,14081816,1007322,2739535872,541.191488
30,14081816,34292496,14081816,14081816,1008451,2739535872,630.059136
31,14081816,34292496,14081816,14081816,1005480,2739535872,499.640705
32,14081816,34292496,14081816,14081816,1008983,2739535872,602.328188
33,14081816,34292496,14081816,14081816,1005908,2739535872,741.219087
34,14081816,34292496,14081816,14081816,1005198,2739535872,574.735834
35,14081816,34292496,14081816,14081816,1012193,2739535872,521.275941
36,14081816,34292496,14081816,14081816,1007149,2739535872,545.396501
37,14081816,34292496,14081816,14081816,1010096,2739535872,498.595380
38,14081816,34292496,14081816,14081816,1008490,2739535872,510.906205
39,14081816,34292496,14081816,14081816,1005416,2739535872,787.197560
40,14081816,34292496,14081816,14081816,1006765,2739535872,800.262876
41,14081816,34292496,14081816,14081816,1006731,2739535872,692.710039
42,14081816,34292496,14081816,14081816,1008676,2739535872,535.658337
43,14081816,34292496,14081816,14081816,1008297,2739535872,509.801644
44,14081816,34292496,14081816,14081816,1004698,2739535872,477.936512
45,14081816,34292496,14081816,14081816,1008633,2739535872,535.892770
46,14081816,34292496,14081816,14081816,1010307,2739535872,495.253289
47,14081816,34292496,14081816,14081816,1009650,2739535872,549.384857
48,14081816,34292496,14081816,14081816,1006588,2739535872,486.245953
49,14081816,34292496,14081816,14081816,1008410,2739535872,540.614710
