d1291,0,3,1291,6.247344e-02,66077,50801,0.30070,1,1.50
d1291,1,3,1291,5.788788e-02,66077,50801,0.30070,1,1.50
d1291,2,3,1291,5.788935e-02,66077,50801,0.30070,1,1.50
d1291,3,3,1291,5.783203e-02,66077,50801,0.30070,1,1.50
d1291,4,3,1291,5.788567e-02,66077,50801,0.30070,1,1.50
d1291,5,3,1291,5.785559e-02,66077,50801,0.30070,1,1.50
d1291,6,3,1291,5.787830e-02,66077,50801,0.30070,1,1.50
d1291,7,3,1291,5.788980e-02,66077,50801,0.30070,1,1.50
d1291,8,3,1291,5.788723e-02,66077,50801,0.30070,1,1.50
d1291,9,3,1291,5.783484e-02,66077,50801,0.30070,1,1.50
