bier127,0,3,127,8.117690e-04,137481,118282,0.16232,1,1.50
bier127,1,3,127,7.837490e-04,137481,118282,0.16232,1,1.50
bier127,2,3,127,7.876290e-04,137481,118282,0.16232,1,1.50
bier127,3,3,127,7.865800e-04,137481,118282,0.16232,1,1.50
bier127,4,3,127,7.869240e-04,137481,118282,0.16232,1,1.50
bier127,5,3,127,7.897420e-04,137481,118282,0.16232,1,1.50
bier127,6,3,127,7.864790e-04,137481,118282,0.16232,1,1.50
bier127,7,3,127,7.856190e-04,137481,118282,0.16232,1,1.50
bier127,8,3,127,7.860570e-04,137481,118282,0.16232,1,1.50
bier127,9,3,127,7.855030e-04,137481,118282,0.16232,1,1.50
