p654,0,3,654,2.391735e-02,42418,34643,0.22443,1,1.50
p654,1,3,654,1.859133e-02,42418,34643,0.22443,1,1.50
p654,2,3,654,1.857827e-02,42418,34643,0.22443,1,1.50
p654,3,3,654,1.853691e-02,42418,34643,0.22443,1,1.50
p654,4,3,654,1.852383e-02,42418,34643,0.22443,1,1.50
p654,5,3,654,1.848609e-02,42418,34643,0.22443,1,1.50
p654,6,3,654,1.843211e-02,42418,34643,0.22443,1,1.50
p654,7,3,654,1.848544e-02,42418,34643,0.22443,1,1.50
p654,8,3,654,1.843337e-02,42418,34643,0.22443,1,1.50
p654,9,3,654,1.847755e-02,42418,34643,0.22443,1,1.50
