rl5915,0,3,5915,5.699091e-01,661424,565530,0.16956,1,1.50
rl5915,1,3,5915,5.684749e-01,661424,565530,0.16956,1,1.50
rl5915,2,3,5915,5.676501e-01,661424,565530,0.16956,1,1.50
rl5915,3,3,5915,5.665625e-01,661424,565530,0.16956,1,1.50
rl5915,4,3,5915,5.661495e-01,661424,565530,0.16956,1,1.50
rl5915,5,3,5915,5.664835e-01,661424,565530,0.16956,1,1.50
rl5915,6,3,5915,5.678951e-01,661424,565530,0.16956,1,1.50
rl5915,7,3,5915,5.683470e-01,661424,565530,0.16956,1,1.50
rl5915,8,3,5915,5.682695e-01,661424,565530,0.16956,1,1.50
rl5915,9,3,5915,5.684162e-01,661424,565530,0.16956,1,1.50
