0,4,321270,800172,321270,321270,25296,81530880,6.932428e-02,758092
1,4,321270,800172,321270,321270,25217,81530880,7.013871e-02,999134
2,4,321270,800172,321270,321270,25448,81530880,6.884800e-02,1741353
3,4,321270,800172,321270,321270,25172,81530880,7.032535e-02,1463734
4,4,321270,800172,321270,321270,25390,81530880,6.903387e-02,1789549
5,4,321270,800172,321270,321270,25410,81530880,6.871934e-02,1660119
6,4,321270,800172,321270,321270,25295,81530880,6.894167e-02,1694578
7,4,321270,800172,321270,321270,25409,81530880,7.039642e-02,1018890
8,4,321270,800172,321270,321270,25339,81530880,6.884589e-02,637499
9,4,321270,800172,321270,321270,25735,81530880,6.871518e-02,1508252
10,4,321270,800172,321270,321270,25078,81530880,6.940345e-02,627539
11,4,321270,800172,321270,321270,25333,81530880,6.888882e-02,1864250
12,4,321270,800172,321270,321270,25212,81530880,6.944837e-02,34731
13,4,321270,800172,321270,321270,25757,81530880,6.918758e-02,935880
14,4,321270,800172,321270,321270,25165,81530880,7.030080e-02,1243743
15,4,321270,800172,321270,321270,25402,81530880,6.906997e-02,782186
16,4,321270,800172,321270,321270,25145,81530880,6.991777e-02,714287
17,4,321270,800172,321270,321270,25499,81530880,6.910874e-02,1457701
18,4,321270,800172,321270,321270,25763,81530880,6.874876e-02,1409918
19,4,321270,800172,321270,321270,25132,81530880,6.865614e-02,2433313
20,4,321270,800172,321270,321270,25585,81530880,6.986420e-02,180059
21,4,321270,800172,321270,321270,25270,81530880,6.876390e-02,1111856
22,4,321270,800172,321270,321270,25175,81530880,6.856824e-02,2162040
23,4,321270,800172,321270,321270,25461,81530880,7.137662e-02,1171620
24,4,321270,800172,321270,321270,25277,81530880,6.942273e-02,667236
25,4,321270,800172,321270,321270,25531,81530880,6.917330e-02,823793
26,4,321270,800172,321270,321270,25320,81530880,6.844284e-02,1008578
27,4,321270,800172,321270,321270,25524,81530880,7.040997e-02,489255
28,4,321270,800172,321270,321270,25386,81530880,6.876348e-02,1041444
29,4,321270,800172,321270,321270,25447,81530880,6.885253e-02,1244482
30,4,321270,800172,321270,321270,25162,81530880,6.941082e-02,400757
31,4,321270,800172,321270,321270,25517,81530880,7.043359e-02,1251568
32,4,321270,800172,321270,321270,25524,81530880,6.896411e-02,860621
33,4,321270,800172,321270,321270,25397,81530880,6.817146e-02,2081410
34,4,321270,800172,321270,321270,25301,81530880,6.806689e-02,254225
35,4,321270,800172,321270,321270,25309,81530880,6.893995e-02,766760
36,4,321270,800172,321270,321270,25335,81530880,6.714960e-02,2015746
37,4,321270,800172,321270,321270,25369,81530880,6.864321e-02,1486030
38,4,321270,800172,321270,321270,25426,81530880,6.882807e-02,972960
39,4,321270,800172,321270,321270,25188,81530880,6.996565e-02,897231
40,4,321270,800172,321270,321270,25657,81530880,6.903646e-02,1433366
41,4,321270,800172,321270,321270,25426,81530880,6.876067e-02,1292838
42,4,321270,800172,321270,321270,25184,81530880,6.950891e-02,1555034
43,4,321270,800172,321270,321270,25316,81530880,6.910365e-02,577297
44,4,321270,800172,321270,321270,25222,81530880,6.881104e-02,402274
45,4,321270,800172,321270,321270,25170,81530880,6.868926e-02,610577
46,4,321270,800172,321270,321270,25523,81530880,7.102138e-02,1288550
47,4,321270,800172,321270,321270,25250,81530880,6.862681e-02,417952
48,4,321270,800172,321270,321270,25326,81530880,6.953131e-02,667522
49,4,321270,800172,321270,321270,25338,81530880,6.982305e-02,1301262
