0,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46931968,2.274510e+00,4369,1495235127
1,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.273616e+00,4369,1495235127
2,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.275666e+00,4369,1495235127
3,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.276875e+00,4369,1495235127
4,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.275717e+00,4369,1495235127
5,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.274263e+00,4369,1495235127
6,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.273722e+00,4369,1495235127
7,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.271958e+00,4369,1495235127
8,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.271993e+00,4369,1495235127
9,4,32770,98240,239,10035441,6163752,2673251,36990715,238,46923776,2.271852e+00,4369,1495235127
