0,256,789,234,234,54,13107200,0.000052,1214
1,256,789,236,236,44,13111296,0.000053,2401
2,256,789,234,234,54,13111296,0.000048,892
3,256,789,234,234,45,13111296,0.000047,2946
4,256,789,234,234,61,13111296,0.000052,1288
5,256,789,234,234,55,13111296,0.000049,1620
6,256,789,234,234,60,13111296,0.000050,609
7,256,789,237,237,57,13111296,0.000049,2251
8,256,789,234,234,57,13111296,0.000050,1674
9,256,789,234,234,54,13111296,0.000048,2246
10,256,789,234,234,45,13111296,0.000051,1264
11,256,789,234,234,47,13111296,0.000049,1170
12,256,789,234,234,48,13111296,0.000047,521
13,256,789,234,234,51,13111296,0.000049,2235
14,256,789,234,234,50,13111296,0.000047,1628
15,256,789,234,234,48,13111296,0.000049,2635
16,256,789,234,234,42,13111296,0.000049,814
17,256,789,234,234,39,13111296,0.000047,1319
18,256,789,234,234,46,13111296,0.000048,2117
19,256,789,234,234,48,13111296,0.000048,825
20,256,789,234,234,51,13111296,0.000051,1915
21,256,789,236,236,49,13111296,0.000049,1373
22,256,789,235,235,54,13111296,0.000049,773
23,256,789,234,234,61,13111296,0.000051,850
24,256,789,234,234,54,13111296,0.000049,1048
25,256,789,234,234,44,13111296,0.000051,2037
26,256,789,234,234,51,13111296,0.000052,840
27,256,789,234,234,59,13111296,0.000049,1146
28,256,789,236,236,44,13111296,0.000048,1655
29,256,789,234,234,52,13111296,0.000052,1764
30,256,789,234,234,48,13111296,0.000048,818
31,256,789,234,234,48,13111296,0.000049,1974
32,256,789,234,234,51,13111296,0.000048,1217
33,256,789,234,234,48,13111296,0.000050,2041
34,256,789,236,236,44,13111296,0.000048,1532
35,256,789,235,235,51,13111296,0.000048,1785
36,256,789,234,234,39,13111296,0.000050,2106
37,256,789,234,234,43,13111296,0.000047,1588
38,256,789,234,234,52,13111296,0.000048,2463
39,256,789,234,234,44,13111296,0.000048,986
40,256,789,234,234,39,13111296,0.000050,2208
41,256,789,234,234,49,13111296,0.000048,2240
42,256,789,235,235,60,13111296,0.000052,674
43,256,789,237,237,57,13111296,0.000049,1709
44,256,789,236,236,47,13111296,0.000048,466
45,256,789,234,234,42,13111296,0.000048,707
46,256,789,234,234,44,13111296,0.000048,1938
47,256,789,234,234,51,13111296,0.000048,1689
48,256,789,234,234,51,13111296,0.000048,1430
49,256,789,234,234,52,13111296,0.000051,1611
