0,1024,8128,1023,1023,849,14028800,2.036300e-04,1023
1,1024,8128,1023,1023,809,14028800,1.881240e-04,1154
2,1024,8128,1023,1023,809,14028800,1.726080e-04,887
3,1024,8128,1023,1023,775,14028800,1.580940e-04,962
4,1024,8128,1023,1023,792,14028800,1.552890e-04,1229
5,1024,8128,1023,1023,798,14028800,1.578370e-04,909
6,1024,8128,1023,1023,837,14028800,1.563800e-04,1027
7,1024,8128,1023,1023,868,14028800,1.578930e-04,805
8,1024,8128,1023,1023,874,14028800,1.593920e-04,1060
9,1024,8128,1023,1023,760,14028800,1.580500e-04,906
10,1024,8128,1023,1023,759,14028800,1.550560e-04,1098
11,1024,8128,1023,1023,825,14028800,1.557660e-04,1098
12,1024,8128,1023,1023,788,14028800,1.544910e-04,633
13,1024,8128,1023,1023,851,14028800,1.571380e-04,520
14,1024,8128,1023,1023,776,14028800,1.523870e-04,1046
15,1024,8128,1023,1023,779,14028800,1.528440e-04,775
16,1024,8128,1023,1023,905,14028800,1.568270e-04,1299
17,1024,8128,1023,1023,802,14028800,1.558630e-04,912
18,1024,8128,1023,1023,807,14028800,1.563260e-04,1471
19,1024,8128,1023,1023,872,14028800,1.574960e-04,1083
20,1024,8128,1023,1023,789,14028800,1.538080e-04,548
21,1024,8128,1023,1023,781,14028800,1.555340e-04,552
22,1024,8128,1023,1023,825,14028800,1.574620e-04,1106
23,1024,8128,1023,1023,808,14028800,1.540460e-04,946
24,1024,8128,1023,1023,803,14028800,1.598430e-04,787
25,1024,8128,1023,1023,777,14028800,1.882280e-04,1229
26,1024,8128,1023,1023,835,14028800,1.554240e-04,837
27,1024,8128,1023,1023,793,14028800,1.541080e-04,927
28,1024,8128,1023,1023,816,14028800,1.557200e-04,821
29,1024,8128,1023,1023,812,14028800,1.554990e-04,948
30,1024,8128,1023,1023,821,14028800,1.559990e-04,1284
31,1024,8128,1023,1023,848,14028800,1.560550e-04,948
32,1024,8128,1023,1023,890,14028800,1.589520e-04,1076
33,1024,8128,1023,1023,824,14028800,1.550210e-04,871
34,1024,8128,1023,1023,808,14028800,1.544580e-04,465
35,1024,8128,1023,1023,809,14028800,1.583470e-04,807
36,1024,8128,1023,1023,834,14028800,1.548660e-04,564
37,1024,8128,1023,1023,806,14028800,1.578560e-04,1065
38,1024,8128,1023,1023,891,14028800,1.595730e-04,1307
39,1024,8128,1023,1023,752,14028800,1.604090e-04,796
40,1024,8128,1023,1023,801,14028800,1.571050e-04,792
41,1024,8128,1023,1023,802,14028800,1.650360e-04,712
42,1024,8128,1023,1023,862,14028800,1.716220e-04,476
43,1024,8128,1023,1023,849,14028800,1.591710e-04,993
44,1024,8128,1023,1023,839,14028800,1.561840e-04,865
45,1024,8128,1023,1023,817,14028800,1.545580e-04,623
46,1024,8128,1023,1023,784,14028800,1.694990e-04,832
47,1024,8128,1023,1023,857,14028800,1.990890e-04,989
48,1024,8128,1023,1023,775,14028800,2.063400e-04,744
49,1024,8128,1023,1023,832,14028800,1.617430e-04,668
