0,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.078936e-01,18816,1495182100
1,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.076555e-01,18816,1495182100
2,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.122507e-01,18816,1495182100
3,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.079019e-01,18816,1495182100
4,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.074753e-01,18816,1495182100
5,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.078178e-01,18816,1495182100
6,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.126487e-01,18816,1495182100
7,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.077505e-01,18816,1495182100
8,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.079370e-01,18816,1495182100
9,4,4098,32356,455,2023166,1184231,1752548,7908154,454,22200320,4.083117e-01,18816,1495182100
