0,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.882918e+00,2202718,1495185738
1,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.875222e+00,2202718,1495185738
2,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.878130e+00,2202718,1495185738
3,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.875816e+00,2202718,1495185738
4,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.885383e+00,2202718,1495185738
5,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.871355e+00,2202718,1495185738
6,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.889868e+00,2202718,1495185738
7,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.881656e+00,2202718,1495185738
8,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.887266e+00,2202718,1495185738
9,4,8194,63597,558,7828880,4034070,2806184,29330179,557,32755712,1.874508e+00,2202718,1495185738
