0,2,16384,69068,16107,16107,5747,18247680,3.813963e-03,1275
1,2,16384,69068,16107,16107,5685,18247680,3.464242e-03,2023
2,2,16384,69068,16107,16107,5616,18247680,3.424538e-03,2131
3,2,16384,69068,16107,16107,5608,18247680,3.424921e-03,2175
4,2,16384,69068,16107,16107,5756,18247680,3.421303e-03,2590
5,2,16384,69068,16107,16107,5775,18247680,3.406346e-03,1283
6,2,16384,69068,16107,16107,5592,18247680,3.441176e-03,1100
7,2,16384,69068,16107,16107,5712,18247680,3.428170e-03,618
8,2,16384,69068,16107,16107,5768,18247680,3.437734e-03,2500
9,2,16384,69068,16107,16107,5588,18247680,3.425383e-03,1975
10,2,16384,69068,16107,16107,5702,18247680,3.444985e-03,1222
11,2,16384,69068,16107,16107,5865,18247680,3.454526e-03,1943
12,2,16384,69068,16107,16107,5742,18247680,3.398848e-03,2004
13,2,16384,69068,16107,16107,5663,18247680,3.411593e-03,3277
14,2,16384,69068,16107,16107,5785,18247680,3.429098e-03,1795
15,2,16384,69068,16107,16107,5522,18247680,3.422395e-03,2726
16,2,16384,69068,16107,16107,5755,18247680,3.422526e-03,2624
17,2,16384,69068,16107,16107,5588,18247680,3.407218e-03,2643
18,2,16384,69068,16107,16107,5430,18247680,3.411689e-03,1997
19,2,16384,69068,16107,16107,5740,18247680,3.411448e-03,1778
20,2,16384,69068,16107,16107,5533,18247680,3.409645e-03,1988
21,2,16384,69068,16107,16107,5739,18247680,3.445331e-03,2302
22,2,16384,69068,16107,16107,5478,18247680,3.417031e-03,1462
23,2,16384,69068,16107,16107,5577,18247680,3.426454e-03,2536
24,2,16384,69068,16107,16107,5624,18247680,3.423402e-03,2672
25,2,16384,69068,16107,16107,5808,18247680,3.433846e-03,2463
26,2,16384,69068,16107,16107,5780,18247680,3.432486e-03,1508
27,2,16384,69068,16107,16107,5671,18247680,3.398717e-03,1293
28,2,16384,69068,16107,16107,5650,18247680,3.446547e-03,1383
29,2,16384,69068,16107,16107,5655,18247680,3.424764e-03,1635
30,2,16384,69068,16107,16107,5668,18247680,3.415882e-03,2541
31,2,16384,69068,16107,16107,5771,18247680,3.433416e-03,2003
32,2,16384,69068,16107,16107,5610,18247680,3.426331e-03,2098
33,2,16384,69068,16107,16107,5752,18247680,3.433867e-03,2279
34,2,16384,69068,16107,16107,5599,18247680,3.418612e-03,1955
35,2,16384,69068,16107,16107,5582,18247680,3.415124e-03,2532
36,2,16384,69068,16107,16107,5598,18247680,3.399726e-03,1647
37,2,16384,69068,16107,16107,5609,18247680,3.430417e-03,2026
38,2,16384,69068,16107,16107,5553,18247680,3.420158e-03,2304
39,2,16384,69068,16107,16107,5697,18247680,3.426644e-03,2103
40,2,16384,69068,16108,16108,5768,18247680,3.438430e-03,1970
41,2,16384,69068,16107,16107,5714,18247680,3.429542e-03,1825
42,2,16384,69068,16107,16107,5623,18247680,3.428337e-03,921
43,2,16384,69068,16107,16107,5647,18247680,3.405708e-03,2334
44,2,16384,69068,16107,16107,5684,18247680,3.429288e-03,2190
45,2,16384,69068,16107,16107,5620,18247680,3.415832e-03,2434
46,2,16384,69068,16107,16107,5712,18247680,3.486329e-03,2458
47,2,16384,69068,16107,16107,5569,18247680,3.594114e-03,2084
48,2,16384,69068,16107,16107,5692,18247680,3.446247e-03,1358
49,2,16384,69068,16107,16107,5625,18247680,3.427572e-03,2088
