fnl4461,0,1,4461,1.628886e+00,208147,182566,0.14012,1,1.50
fnl4461,1,1,4461,1.562234e+00,208147,182566,0.14012,1,1.50
fnl4461,2,1,4461,1.560260e+00,208147,182566,0.14012,1,1.50
fnl4461,3,1,4461,1.578730e+00,208147,182566,0.14012,1,1.50
fnl4461,4,1,4461,1.541783e+00,208147,182566,0.14012,1,1.50
fnl4461,5,1,4461,1.613298e+00,208147,182566,0.14012,1,1.50
fnl4461,6,1,4461,1.606610e+00,208147,182566,0.14012,1,1.50
fnl4461,7,1,4461,1.555360e+00,208147,182566,0.14012,1,1.50
fnl4461,8,1,4461,1.546450e+00,208147,182566,0.14012,1,1.50
fnl4461,9,1,4461,1.564171e+00,208147,182566,0.14012,1,1.50
