fl3795,0,1,3795,7.837120e-01,31940,28772,0.11011,1,1.50
fl3795,1,1,3795,7.756065e-01,31940,28772,0.11011,1,1.50
fl3795,2,1,3795,7.830005e-01,31940,28772,0.11011,1,1.50
fl3795,3,1,3795,7.920266e-01,31940,28772,0.11011,1,1.50
fl3795,4,1,3795,7.930404e-01,31940,28772,0.11011,1,1.50
fl3795,5,1,3795,7.838851e-01,31940,28772,0.11011,1,1.50
fl3795,6,1,3795,7.810983e-01,31940,28772,0.11011,1,1.50
fl3795,7,1,3795,7.782748e-01,31940,28772,0.11011,1,1.50
fl3795,8,1,3795,7.829019e-01,31940,28772,0.11011,1,1.50
fl3795,9,1,3795,7.799293e-01,31940,28772,0.11011,1,1.50
