bier127,0,1,127,7.232900e-04,134059,118282,0.13338,1,1.50
bier127,1,1,127,6.414670e-04,134059,118282,0.13338,1,1.50
bier127,2,1,127,6.075600e-04,134059,118282,0.13338,1,1.50
bier127,3,1,127,6.004230e-04,134059,118282,0.13338,1,1.50
bier127,4,1,127,6.006820e-04,134059,118282,0.13338,1,1.50
bier127,5,1,127,6.793300e-04,134059,118282,0.13338,1,1.50
bier127,6,1,127,6.056840e-04,134059,118282,0.13338,1,1.50
bier127,7,1,127,5.989370e-04,134059,118282,0.13338,1,1.50
bier127,8,1,127,5.995060e-04,134059,118282,0.13338,1,1.50
bier127,9,1,127,6.022030e-04,134059,118282,0.13338,1,1.50
