rl5915,0,1,5915,8.080386e-01,625967,565530,0.10687,1,1.50
rl5915,1,1,5915,8.405394e-01,625967,565530,0.10687,1,1.50
rl5915,2,1,5915,7.321687e-01,625967,565530,0.10687,1,1.50
rl5915,3,1,5915,7.559924e-01,625967,565530,0.10687,1,1.50
rl5915,4,1,5915,7.458101e-01,625967,565530,0.10687,1,1.50
rl5915,5,1,5915,7.509827e-01,625967,565530,0.10687,1,1.50
rl5915,6,1,5915,7.813410e-01,625967,565530,0.10687,1,1.50
rl5915,7,1,5915,7.249540e-01,625967,565530,0.10687,1,1.50
rl5915,8,1,5915,7.481319e-01,625967,565530,0.10687,1,1.50
rl5915,9,1,5915,7.576285e-01,625967,565530,0.10687,1,1.50
