d1291,0,1,1291,6.051444e-02,61228,50801,0.20525,1,1.50
d1291,1,1,1291,5.957611e-02,61228,50801,0.20525,1,1.50
d1291,2,1,1291,5.775198e-02,61228,50801,0.20525,1,1.50
d1291,3,1,1291,5.665767e-02,61228,50801,0.20525,1,1.50
d1291,4,1,1291,5.583809e-02,61228,50801,0.20525,1,1.50
d1291,5,1,1291,5.633280e-02,61228,50801,0.20525,1,1.50
d1291,6,1,1291,5.788500e-02,61228,50801,0.20525,1,1.50
d1291,7,1,1291,5.664340e-02,61228,50801,0.20525,1,1.50
d1291,8,1,1291,5.621621e-02,61228,50801,0.20525,1,1.50
d1291,9,1,1291,5.888607e-02,61228,50801,0.20525,1,1.50
