bier127,0,2,127,1.263137e-03,134059,118282,0.13338,1,1.50
bier127,1,2,127,1.206606e-03,134059,118282,0.13338,1,1.50
bier127,2,2,127,1.175168e-03,134059,118282,0.13338,1,1.50
bier127,3,2,127,1.172964e-03,134059,118282,0.13338,1,1.50
bier127,4,2,127,1.182900e-03,134059,118282,0.13338,1,1.50
bier127,5,2,127,8.497620e-04,134059,118282,0.13338,1,1.50
bier127,6,2,127,8.493060e-04,134059,118282,0.13338,1,1.50
bier127,7,2,127,8.478880e-04,134059,118282,0.13338,1,1.50
bier127,8,2,127,8.421000e-04,134059,118282,0.13338,1,1.50
bier127,9,2,127,8.588660e-04,134059,118282,0.13338,1,1.50
