d493,0,2,493,4.581286e-03,38803,35002,0.10859,1,1.50
d493,1,2,493,5.217138e-03,38803,35002,0.10859,1,1.50
d493,2,2,493,5.190177e-03,38803,35002,0.10859,1,1.50
d493,3,2,493,4.801863e-03,38803,35002,0.10859,1,1.50
d493,4,2,493,4.485341e-03,38803,35002,0.10859,1,1.50
d493,5,2,493,4.510741e-03,38803,35002,0.10859,1,1.50
d493,6,2,493,4.553762e-03,38803,35002,0.10859,1,1.50
d493,7,2,493,4.513167e-03,38803,35002,0.10859,1,1.50
d493,8,2,493,4.535322e-03,38803,35002,0.10859,1,1.50
d493,9,2,493,4.524975e-03,38803,35002,0.10859,1,1.50
