0,4,387,513,129,58306,49799,0,102163,128,13762560,5.576208e-03,128,1495163687
1,4,387,513,129,58306,49799,0,102163,128,13762560,4.415002e-03,128,1495163687
2,4,387,513,129,58306,49799,0,102163,128,13762560,3.544518e-03,128,1495163687
3,4,387,513,129,58306,49799,0,102163,128,13762560,3.555653e-03,128,1495163687
4,4,387,513,129,58306,49799,0,102163,128,13762560,3.297527e-03,128,1495163687
5,4,387,513,129,58306,49799,0,102163,128,13762560,2.971719e-03,128,1495163687
6,4,387,513,129,58306,49799,0,102163,128,13762560,2.917962e-03,128,1495163687
7,4,387,513,129,58306,49799,0,102163,128,13762560,2.938526e-03,128,1495163687
8,4,387,513,129,58306,49799,0,102163,128,13762560,2.950070e-03,128,1495163687
9,4,387,513,129,58306,49799,0,102163,128,13762560,2.959377e-03,128,1495163687
