16 3 8 15 7 7 0 0.875000 0.875000 0.000000 12.992188 6.025400e-07 1.259828e-08
16 4 16 33 14 14 1 0.875000 0.875000 0.030303 12.992188 9.813000e-07 7.223044e-09
16 5 32 73 27 27 2 0.843750 0.843750 0.027397 12.992188 3.453300e-06 9.489636e-09
16 6 64 174 60 60 18 0.937500 0.937500 0.103448 12.992188 1.153288e-05 1.165156e-08
16 7 128 385 124 124 24 0.968750 0.968750 0.062338 12.992188 2.098754e-05 8.431807e-09
16 8 256 789 229 229 48 0.894531 0.894531 0.060837 12.992188 4.089290e-05 7.056936e-09
16 9 512 1791 495 495 123 0.966797 0.966797 0.068677 13.117188 9.177092e-05 6.387680e-09
16 10 1024 3877 1004 1004 313 0.980469 0.980469 0.080733 13.242343 2.044322e-04 6.017820e-09
16 11 2048 7869 2000 2000 601 0.976562 0.976562 0.076376 13.488281 3.742739e-04 4.949839e-09
16 12 4096 17407 4029 4029 1405 0.983643 0.983643 0.080715 14.027344 7.887117e-04 4.409735e-09
16 13 8192 37267 8096 8096 3187 0.988281 0.988281 0.085518 15.265390 1.720831e-03 4.200969e-09
16 14 16384 69068 16107 16107 5629 0.983093 0.983093 0.081499 17.402344 3.613583e-03 4.357750e-09
16 15 32768 150593 32435 32435 13008 0.989838 0.989838 0.086379 22.542969 9.142036e-03 4.795338e-09
16 16 65536 328182 65083 65083 29865 0.993088 0.993088 0.091001 34.007812 2.231526e-02 5.110592e-09
16 17 131072 670788 130256 130256 61581 0.993774 0.993774 0.091804 56.121094 4.790664e-02 5.070173e-09
16 18 264346 733846 264346 264346 34587 1.000000 1.000000 0.047131 72.726562 7.262924e-02 5.827850e-09
16 18 321270 800172 321270 321270 25406 1.000000 1.000000 0.031751 77.753906 8.167382e-02 5.743618e-09
16 18 435666 1057066 435666 435666 30709 1.000000 1.000000 0.029051 93.347656 1.118994e-01 5.773193e-09
16 20 1070376 2712798 1070376 1070376 101940 1.000000 1.000000 0.037577 241.679688 2.781979e-01 5.296608e-09
16 20 1207945 2840208 1207945 1207945 68248 1.000000 1.000000 0.024029 251.468750 3.206977e-01 5.656834e-09
16 20 1524453 3897636 1524453 1524453 138038 1.000000 1.000000 0.035416 313.496094 4.264939e-01 5.524885e-09
16 20 1890815 4657742 1890815 1890815 150537 1.000000 1.000000 0.032320 360.570312 5.187134e-01 5.480729e-09
16 21 2758119 6885658 2758119 2758119 228651 1.000000 1.000000 0.033207 557.671797 7.644423e-01 5.345086e-09
16 21 3598623 8778114 3598623 3598623 255138 1.000000 1.000000 0.029065 677.601484 1.033335e+00 5.530588e-09
16 22 6262104 15248146 6262104 6262104 452055 1.000000 1.000000 0.029647 1198.507890 1.871658e+00 5.559887e-09
16 23 14081816 34292496 14081816 14081816 1007704 1.000000 1.000000 0.029386 2612.992188 5.135121e+00 6.449049e-09
16 24 23947347 58333344 23947347 23947347 1718024 1.000000 1.000000 0.029452 4591.925781 8.438438e+00 6.035813e-09
