3 3 8 15 7 7 0 0.875000 0.875000 0.000000 12.992188 6.110400e-07 1.277601e-08
3 4 16 33 14 14 1 0.875000 0.875000 0.030303 12.992188 1.745560e-06 1.284852e-08
3 5 32 73 28 28 2 0.875000 0.875000 0.027397 12.992188 3.034660e-06 8.339217e-09
3 6 64 174 60 60 17 0.937500 0.937500 0.097701 12.992188 9.960640e-06 1.006314e-08
3 7 128 385 124 124 24 0.968750 0.968750 0.062338 12.992188 1.933014e-05 7.765942e-09
3 8 256 789 234 234 49 0.914062 0.914062 0.062104 12.992188 4.162258e-05 7.182858e-09
3 9 512 1791 495 495 123 0.966797 0.966797 0.068677 13.117265 7.809818e-05 5.435994e-09
3 10 1024 3877 1004 1004 310 0.980469 0.980469 0.079959 13.242188 1.296494e-04 3.816456e-09
3 11 2048 7869 2000 2000 601 0.976562 0.976562 0.076376 13.488281 3.048856e-04 4.032166e-09
3 12 4096 17407 4029 4029 1396 0.983643 0.983643 0.080198 14.027344 6.407832e-04 3.582658e-09
3 13 8192 37267 8096 8096 3200 0.988281 0.988281 0.085867 15.261641 1.388567e-03 3.389832e-09
3 14 16384 69068 16107 16107 5650 0.983093 0.983093 0.081803 17.402344 2.966566e-03 3.577488e-09
3 15 32768 150593 32435 32435 12977 0.989838 0.989838 0.086173 22.542969 7.618175e-03 3.996016e-09
3 16 65536 328182 65083 65083 29837 0.993088 0.993088 0.090916 34.007812 1.993441e-02 4.565336e-09
3 17 131072 670788 130256 130256 61554 0.993774 0.993774 0.091764 56.121094 4.339852e-02 4.593059e-09
3 18 264346 733846 264346 264346 34572 1.000000 1.000000 0.047111 72.726562 6.269335e-02 5.030584e-09
3 18 321270 800172 321270 321270 25370 1.000000 1.000000 0.031706 77.753906 7.015016e-02 4.933230e-09
3 18 435666 1057066 435666 435666 30872 1.000000 1.000000 0.029205 93.347656 9.671605e-02 4.989846e-09
3 20 1070376 2712798 1070376 1070376 101995 1.000000 1.000000 0.037598 241.679688 2.422005e-01 4.611256e-09
3 20 1207945 2840208 1207945 1207945 68217 1.000000 1.000000 0.024018 251.468750 2.768920e-01 4.884140e-09
3 20 1524453 3897636 1524453 1524453 138058 1.000000 1.000000 0.035421 313.496094 3.672349e-01 4.757232e-09
3 20 1890815 4657742 1890815 1890815 150540 1.000000 1.000000 0.032320 360.570312 4.492734e-01 4.747025e-09
3 21 2758119 6885658 2758119 2758119 228689 1.000000 1.000000 0.033212 557.671797 6.554849e-01 4.583240e-09
3 21 3598623 8778114 3598623 3598623 255203 1.000000 1.000000 0.029073 677.601484 8.916900e-01 4.772480e-09
3 22 6262104 15248146 6262104 6262104 452405 1.000000 1.000000 0.029670 1198.507890 1.597208e+00 4.744615e-09
3 23 14081816 34292496 14081816 14081816 1008028 1.000000 1.000000 0.029395 2612.992188 4.757405e+00 5.974686e-09
3 24 23947347 58333344 23947347 23947347 1717719 1.000000 1.000000 0.029447 4591.925781 7.900455e+00 5.651006e-09
