0,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50012160,1.498089e+00,8647603,1495210713
1,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50040832,1.501164e+00,8647603,1495210713
2,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.501337e+00,8647603,1495210713
3,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.499267e+00,8647603,1495210713
4,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.497962e+00,8647603,1495210713
5,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.498790e+00,8647603,1495210713
6,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.498554e+00,8647603,1495210713
7,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.499816e+00,8647603,1495210713
8,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.485982e+00,8647603,1495210713
9,4,8194,122923,235,3698913,1827314,3348861,14881993,234,50044928,1.498154e+00,8647603,1495210713
