2 3 3 5.000000e-09 1.666667e-09
3 3 18 3.700000e-07 2.055556e-08
4 3 81 1.548000e-06 1.911111e-08
5 3 324 5.402000e-06 1.667284e-08
6 3 1215 2.161100e-05 1.778683e-08
7 3 4374 6.998400e-05 1.600000e-08
8 3 15309 2.441200e-04 1.594618e-08
9 3 52488 8.267330e-04 1.575090e-08
10 3 177147 5.390871e-03 3.043162e-08
11 3 590490 4.592218e-03 7.776962e-09
12 3 1948617 2.476233e-02 1.270765e-08
13 3 6377292 8.308118e-02 1.302766e-08
14 3 20726199 2.646415e-01 1.276846e-08
15 3 66961566 8.421649e-01 1.257684e-08
16 3 215233605 2.677759e+00 1.244118e-08
17 3 688747536 8.739534e+00 1.268902e-08
18 3 2195382771 2.741666e+01 1.248833e-08
