4098,30803,4,64.00,427741.00,134733.00,4818.00,848152.00,63.00,667055.148049,0.000094,21.523438,5.332835e-02,8.072503e-12
8194,61779,4,126.00,1796327.00,442241.00,20462.00,4692325.00,125.00,1422515.044601,0.000088,30.702343,2.573714e-01,8.878361e-12
8194,63569,4,65.00,920599.00,299441.00,11475.00,2343214.00,64.00,1378621.243284,0.000046,31.210546,1.537963e-01,5.371861e-12
16386,123367,4,254.00,6468928.00,1901168.00,74312.00,15228723.00,253.00,3014292.363379,0.000084,48.851562,1.245983e+00,9.892598e-12
16386,127205,4,128.00,3143719.00,997274.00,38315.00,7511173.00,127.00,2932581.546070,0.000043,50.013281,6.250381e-01,5.001071e-12
16386,129058,4,62.00,1663147.00,590160.00,21003.00,4026816.00,61.00,2786488.559024,0.000022,50.507030,3.596915e-01,3.000533e-12
32770,246622,4,502.00,27635486.00,6375831.00,285363.00,82953186.00,501.00,6363449.286725,0.000079,85.387109,5.544092e+00,1.016794e-11
32770,254479,4,254.00,11405186.00,3534009.00,136756.00,32380222.00,253.00,6218450.463094,0.000041,87.585938,2.563678e+00,4.717521e-12
32770,258279,4,129.00,6669060.00,2328225.00,83683.00,19047721.00,128.00,5959345.713890,0.000021,88.601562,1.589917e+00,3.024314e-12
32770,259958,4,65.00,3516228.00,1305519.00,46229.00,9968563.00,64.00,5637707.448170,0.000011,89.008984,8.529067e-01,1.707886e-12
65538,508648,4,508.00,43330636.00,11840906.00,483151.00,120887270.00,507.00,13133957.878823,0.000039,162.647655,1.016009e+01,4.321719e-12
65538,516415,4,254.00,22724655.00,7111307.00,270768.00,64593400.00,253.00,12619119.196330,0.000020,164.863281,5.326249e+00,2.336006e-12
65538,520172,4,124.00,12094166.00,4090393.00,144477.00,34396788.00,123.00,11960623.824215,0.000010,165.715234,2.845753e+00,1.310896e-12
131074,1032961,4,507.00,85145798.00,29285597.00,1041403.00,267772067.00,506.00,26673426.518535,0.000019,317.150000,2.246417e+01,2.276436e-12
131074,1040615,4,254.00,42064752.00,15310517.00,520396.00,130800973.00,253.00,25428471.671599,0.000010,319.328515,1.099378e+01,1.163387e-12
262146,2081413,4,505.00,172686373.00,56238772.00,2033339.00,559294831.00,504.00,53730378.775551,0.000009,626.207031,4.454545e+01,1.090260e-12
