4098,57454,4,67.00,498523.00,105766.00,133843.00,1382997.00,66.00,1325292.682552,0.000050,28.958593,8.342654e-02,4.011905e-12
8194,115195,4,129.00,1956940.00,366979.00,510520.00,6069805.00,128.00,2817622.127371,0.000045,45.428124,4.120166e-01,4.572846e-12
8194,122923,4,66.00,1013488.00,297897.00,347087.00,3262145.00,65.00,2834641.354895,0.000023,47.723046,2.864114e-01,3.002159e-12
16386,229722,4,259.00,7282387.00,1380552.00,1734544.00,23699448.00,258.00,5934574.067157,0.000043,78.378906,1.681479e+00,4.367125e-12
16386,246103,4,138.00,3660310.00,1150492.00,1142862.00,11740438.00,137.00,6015243.580118,0.000023,83.000000,1.166888e+00,2.834581e-12
16386,253971,4,66.00,1849227.00,670057.00,641594.00,5880661.00,65.00,5853923.273127,0.000011,85.125781,6.376065e-01,1.552778e-12
32770,459421,4,520.00,30853865.00,6312693.00,7480164.00,109622010.00,519.00,12505487.453002,0.000042,144.492188,8.276928e+00,5.018159e-12
32770,491962,4,258.00,14959128.00,3788811.00,4739942.00,55332684.00,257.00,12711737.489029,0.000020,153.734375,4.618374e+00,2.614536e-12
32770,508023,4,137.00,8171530.00,2814158.00,2877902.00,30904952.00,136.00,12423366.700440,0.000011,158.222656,2.954648e+00,1.669596e-12
32770,515827,4,67.00,4028441.00,1453968.00,1488045.00,15228940.00,66.00,11901823.857189,0.000006,160.148438,1.450686e+00,8.456074e-13
65538,983843,4,527.00,51260334.00,14561884.00,15388188.00,188655084.00,526.00,26781677.427562,0.000020,294.930078,1.754426e+01,2.321478e-12
65538,1016139,4,267.00,25805386.00,7987597.00,8241953.00,95747277.00,266.00,26248095.606067,0.000010,304.187890,9.188474e+00,1.210463e-12
65538,1032348,4,132.00,13441751.00,4506675.00,4537455.00,50291264.00,131.00,25243495.946792,0.000005,308.523438,4.807673e+00,6.506353e-13
131074,2032661,4,520.00,94216291.00,31335187.00,31229491.00,392923167.00,519.00,55347860.182001,0.000009,595.996484,3.719381e+01,1.144721e-12
131074,2064703,4,261.00,51322133.00,17738453.00,17329062.00,214942229.00,260.00,53364051.912488,0.000005,604.961719,2.018253e+01,6.367070e-13
262146,4129386,4,533.00,188767391.00,59439436.00,60219852.00,802859547.00,532.00,112421455.997528,0.000005,1197.762890,7.439982e+01,5.491466e-13
