4098,12224,4,250.00,1333115.00,765772.00,425816.00,4303957.00,249.00,207307.603895,0.001201,16.869922,1.696307e-01,1.394177e-10
8194,24448,4,539.00,5566165.00,3147640.00,1593664.00,18669379.00,538.00,449166.996912,0.001198,20.907031,7.262405e-01,1.317511e-10
8194,24512,4,248.00,2595417.00,1552429.00,795477.00,8766906.00,247.00,414021.791559,0.000597,20.927734,3.453793e-01,6.789897e-11
16386,48896,4,906.00,18891840.00,10721011.00,6648299.00,77363097.00,905.00,966177.336311,0.000937,28.704687,3.095879e+00,1.251006e-10
16386,49024,4,441.00,9333682.00,5547287.00,3099232.00,36004737.00,440.00,896225.284573,0.000491,28.848046,1.512195e+00,6.580393e-11
16386,49088,4,236.00,4886038.00,2953645.00,1405251.00,17477208.00,235.00,824700.000852,0.000285,28.866405,7.859399e-01,3.714662e-11
32770,97792,4,1924.00,80138273.00,46327969.00,28785723.00,356504930.00,1923.00,2073435.698233,0.000927,44.619141,1.933080e+01,1.746975e-10
32770,98048,4,881.00,38097099.00,22218881.00,12708970.00,160855250.00,880.00,1934957.483017,0.000455,44.704687,9.120597e+00,8.823218e-11
32770,98176,4,461.00,19445196.00,11466237.00,5824972.00,76391718.00,460.00,1794789.580332,0.000256,44.727344,4.478426e+00,4.668326e-11
32770,98240,4,239.00,10035441.00,6163752.00,2673251.00,36990715.00,238.00,1646953.227000,0.000145,44.750781,2.274017e+00,2.582551e-11
65538,195584,4,3597.00,317808124.00,170284947.00,106207717.00,1511253830.00,3596.00,4418960.181055,0.000814,76.250781,7.982359e+01,1.627144e-10
65538,196096,4,2116.00,182436863.00,104571246.00,56814968.00,816397355.00,2115.00,4157071.632466,0.000509,76.389843,4.609289e+01,9.977609e-11
65538,196352,4,899.00,77794588.00,45845733.00,25016281.00,346943497.00,898.00,3870955.721454,0.000232,76.467187,1.968420e+01,4.573644e-11
65538,196480,4,410.00,35732661.00,22120784.00,11208936.00,154952760.00,409.00,3573988.605142,0.000114,76.478516,9.063260e+00,2.280266e-11
65538,196544,4,242.00,20700774.00,12883212.00,5063361.00,80024656.00,241.00,3291090.423437,0.000073,76.498047,4.944074e+00,1.350657e-11
131074,392192,4,3695.00,679819672.00,367831778.00,212578302.00,3265642833.00,3694.00,8861055.274052,0.000417,139.801562,1.657081e+02,8.101865e-11
131074,392704,4,1833.00,327230850.00,188499134.00,108411591.00,1575706853.00,1832.00,8314947.730527,0.000220,139.924609,8.260872e+01,4.302133e-11
131074,392960,4,898.00,154004031.00,89824198.00,47568693.00,709129798.00,897.00,7746957.319988,0.000116,139.989062,3.942568e+01,2.203236e-11
131074,393088,4,424.00,70769174.00,42804341.00,20421227.00,312114933.00,423.00,7150304.540971,0.000059,140.003515,1.789187e+01,1.083158e-11
262146,785408,4,3749.00,1397288738.00,761329733.00,423562730.00,2790407077.00,3748.00,17745245.460046,0.000211,266.917187,3.507276e+02,4.126257e-11
262146,785920,4,1844.00,644077284.00,370344262.00,209586141.00,3271207718.00,1843.00,16632179.832690,0.000111,267.001953,1.661041e+02,2.084484e-11
262146,786176,4,917.00,308280486.00,179982290.00,92138989.00,1494267224.00,916.00,15496323.309878,0.000059,267.033593,8.033000e+01,1.081848e-11
