4098,30803,4,89.00,709142.00,322365.00,320754.00,2285648.00,88.00,944528.663820,0.000093,21.523438,1.208723e-01,1.292181e-11
8194,61779,4,168.00,2647027.00,1116539.00,1165934.00,9905110.00,167.00,1979916.069595,0.000084,30.702343,5.616500e-01,1.392029e-11
8194,63569,4,93.00,1493087.00,690184.00,691138.00,5383366.00,92.00,1951978.876026,0.000047,31.210546,3.325018e-01,8.202431e-12
16386,123367,4,373.00,11674225.00,5359558.00,4966102.00,43833038.00,372.00,4125603.478080,0.000090,48.851562,3.410119e+00,1.978179e-11
16386,127205,4,176.00,5611221.00,2574660.00,2794137.00,21601764.00,175.00,4088654.684800,0.000043,50.013281,1.608466e+00,9.230771e-12
16386,129058,4,93.00,3011512.00,1423541.00,1621777.00,11709489.00,92.00,3952850.654437,0.000023,50.507030,8.704641e-01,5.118774e-12
32770,246622,4,699.00,43656583.00,18527728.00,17513652.00,187160421.00,698.00,8591146.263555,0.000081,85.387109,1.329065e+01,1.805470e-11
32770,254479,4,359.00,22738909.00,10511204.00,10404233.00,96507457.00,358.00,8521275.271947,0.000042,87.585938,7.063446e+00,9.485158e-12
32770,258279,4,171.00,10964116.00,5141301.00,5900509.00,47058772.00,170.00,8297136.848199,0.000020,88.601562,3.329481e+00,4.548827e-12
32770,259958,4,88.00,5669928.00,2700725.00,3061563.00,23653117.00,87.00,7988605.577824,0.000011,89.008984,1.687830e+00,2.385161e-12
65538,508648,4,742.00,93837120.00,43736536.00,44778182.00,415883186.00,741.00,17718484.873246,0.000042,162.647655,3.031410e+01,9.558120e-12
65538,516415,4,370.00,47235428.00,22571652.00,24246379.00,210346331.00,369.00,17272728.595417,0.000021,164.863281,1.505566e+01,4.824146e-12
65538,520172,4,166.00,21385250.00,10148545.00,12555275.00,97403060.00,165.00,16699225.125917,0.000010,165.715234,6.580455e+00,2.171124e-12
131074,1032961,4,715.00,182757806.00,86779346.00,94163325.00,895782733.00,714.00,35978310.441526,0.000020,317.150000,6.165897e+01,4.632328e-12
131074,1040615,4,376.00,96233718.00,46546398.00,51139234.00,464083943.00,375.00,34789274.369283,0.000011,319.328515,3.145511e+01,2.433005e-12
262146,2081413,4,725.00,372280130.00,179192896.00,203392306.00,1894284550.00,724.00,72481656.824524,0.000010,626.207031,1.272115e+02,2.308048e-12
