130,4224,4,65.00,44397.00,2075.00,0.00,20883.00,64.00,35135.244288,0.001822,14.285156,2.110353e-03,6.148545e-11
258,8448,4,129.00,102511.00,4681.00,0.00,74459.00,128.00,81980.903339,0.001561,15.516796,5.155653e-03,3.193046e-11
258,16640,4,129.00,222029.00,9380.00,0.00,86003.00,128.00,161476.567183,0.000793,18.208593,1.161928e-02,1.919649e-11
514,33280,4,257.00,1192979.00,27150.00,0.00,418592.00,256.00,369088.010705,0.000694,22.799609,5.619196e-02,2.022061e-11
514,66048,4,257.00,1966586.00,25626.00,0.00,418456.00,256.00,732496.759706,0.000349,33.446094,1.239375e-01,1.155358e-11
1026,132096,4,513.00,4985495.00,86237.00,0.00,1687893.00,512.00,1648116.459338,0.000311,51.737109,4.594588e-01,9.496743e-12
1026,263168,4,513.00,8529626.00,121802.00,0.00,1661986.00,512.00,3283455.829845,0.000156,94.380077,1.003593e+00,5.286526e-12
2050,526336,4,1025.00,69860683.00,431754.00,0.00,8424870.00,1024.00,7296567.288544,0.000140,166.967578,6.653377e+00,7.876625e-12
2050,1050624,4,1025.00,124873300.00,442466.00,0.00,8548358.00,1024.00,14564742.268572,0.000070,338.135547,1.306121e+01,3.905544e-12
4098,2101248,4,2049.00,236037238.00,1023990.00,0.00,32710517.00,2048.00,32042431.790859,0.000064,627.510937,2.479580e+01,1.684116e-12
4098,4198400,4,2049.00,565443792.00,2021238.00,0.00,32753196.00,2048.00,64022401.702983,0.000032,1310.379687,7.116284e+01,1.214939e-12
