0,k,4,8192,37267,8096,8096,3234,15507456,1.397351e-03,1390,1493650123
1,k,4,8192,37267,8096,8096,3219,15511552,1.386611e-03,2411,1493650123
2,k,4,8192,37267,8096,8096,3138,15511552,1.363276e-03,1819,1493650123
3,k,4,8192,37267,8096,8096,3126,15511552,1.382338e-03,2263,1493650123
4,k,4,8192,37267,8096,8096,3007,15511552,1.353856e-03,2668,1493650123
5,k,4,8192,37267,8096,8096,3179,15511552,1.391442e-03,1393,1493650123
6,k,4,8192,37267,8096,8096,3219,15511552,1.365244e-03,1192,1493650123
7,k,4,8192,37267,8096,8096,3154,15511552,1.360441e-03,2291,1493650123
8,k,4,8192,37267,8096,8096,3341,15511552,1.397168e-03,1343,1493650123
9,k,4,8192,37267,8096,8096,3205,15511552,1.359616e-03,3003,1493650123
10,k,4,8192,37267,8096,8096,3161,15511552,1.363761e-03,2080,1493650123
11,k,4,8192,37267,8096,8096,3214,15511552,1.389302e-03,1245,1493650123
12,k,4,8192,37267,8096,8096,3217,15511552,1.367317e-03,1885,1493650123
13,k,4,8192,37267,8096,8096,3262,15511552,1.381784e-03,1975,1493650123
14,k,4,8192,37267,8096,8096,3175,15511552,1.369785e-03,1909,1493650123
15,k,4,8192,37267,8096,8096,3313,15511552,1.366797e-03,1749,1493650123
16,k,4,8192,37267,8096,8096,3316,15511552,1.393949e-03,1364,1493650123
17,k,4,8192,37267,8096,8096,3154,15511552,1.366891e-03,2466,1493650123
18,k,4,8192,37267,8096,8096,3276,15511552,1.363080e-03,2307,1493650123
19,k,4,8192,37267,8096,8096,3169,15511552,1.388598e-03,1856,1493650123
20,k,4,8192,37267,8096,8096,3053,15511552,1.360560e-03,1898,1493650123
21,k,4,8192,37267,8096,8096,3292,15511552,1.369594e-03,1600,1493650123
22,k,4,8192,37267,8096,8096,3115,15511552,1.386956e-03,3042,1493650123
23,k,4,8192,37267,8096,8096,3088,15511552,1.356393e-03,1379,1493650123
24,k,4,8192,37267,8096,8096,3259,15511552,1.365933e-03,1986,1493650123
25,k,4,8192,37267,8096,8096,3182,15511552,1.386816e-03,1366,1493650123
26,k,4,8192,37267,8096,8096,3277,15511552,1.364297e-03,1749,1493650123
27,k,4,8192,37267,8096,8096,3228,15511552,1.377596e-03,2155,1493650123
28,k,4,8192,37267,8096,8096,3193,15511552,1.359031e-03,1829,1493650123
29,k,4,8192,37267,8096,8096,3190,15511552,1.362118e-03,2229,1493650123
30,k,4,8192,37267,8096,8096,3237,15511552,1.395312e-03,1358,1493650123
31,k,4,8192,37267,8096,8096,3229,15511552,1.361918e-03,1252,1493650123
32,k,4,8192,37267,8096,8096,3252,15511552,1.365784e-03,1423,1493650123
33,k,4,8192,37267,8096,8096,3304,15511552,1.398776e-03,1577,1493650123
34,k,4,8192,37267,8096,8096,3268,15511552,1.366431e-03,2109,1493650123
35,k,4,8192,37267,8096,8096,3111,15511552,1.357177e-03,1916,1493650123
36,k,4,8192,37267,8096,8096,3155,15511552,1.384506e-03,1862,1493650123
37,k,4,8192,37267,8096,8096,3171,15511552,1.360615e-03,2333,1493650123
38,k,4,8192,37267,8096,8096,3204,15511552,1.363252e-03,1826,1493650123
39,k,4,8192,37267,8096,8096,3213,15511552,1.373089e-03,2171,1493650123
40,k,4,8192,37267,8096,8096,3018,15511552,1.355993e-03,2272,1493650123
41,k,4,8192,37267,8096,8096,3153,15511552,1.384936e-03,1554,1493650123
42,k,4,8192,37267,8096,8096,3086,15511552,1.353344e-03,1414,1493650123
43,k,4,8192,37267,8096,8096,3265,15511552,1.360665e-03,1700,1493650123
44,k,4,8192,37267,8096,8096,3240,15511552,1.378028e-03,1740,1493650123
45,k,4,8192,37267,8096,8096,3261,15511552,1.362535e-03,2475,1493650123
46,k,4,8192,37267,8096,8096,3128,15511552,1.359247e-03,1731,1493650123
47,k,4,8192,37267,8096,8096,3268,15511552,1.395737e-03,1891,1493650123
48,k,4,8192,37267,8096,8096,3248,15511552,1.363781e-03,1904,1493650123
49,k,4,8192,37267,8096,8096,3184,15511552,1.361047e-03,2115,1493650123
