0,k,4,321270,800172,321270,321270,25525,81043456,7.021751e-02,299245,1493650123
1,k,4,321270,800172,321270,321270,25431,81047552,6.810385e-02,1769246,1493650123
2,k,4,321270,800172,321270,321270,25423,81047552,6.823010e-02,1869489,1493650123
3,k,4,321270,800172,321270,321270,25257,81047552,6.972603e-02,1009683,1493650123
4,k,4,321270,800172,321270,321270,25112,81047552,6.878828e-02,1375323,1493650123
5,k,4,321270,800172,321270,321270,25081,81047552,6.878537e-02,985827,1493650123
6,k,4,321270,800172,321270,321270,25659,81047552,6.835395e-02,1472564,1493650123
7,k,4,321270,800172,321270,321270,25265,81047552,6.806822e-02,1259209,1493650123
8,k,4,321270,800172,321270,321270,25445,81047552,6.780673e-02,194106,1493650123
9,k,4,321270,800172,321270,321270,25555,81047552,6.859567e-02,1784225,1493650123
10,k,4,321270,800172,321270,321270,25355,81047552,6.794079e-02,289447,1493650123
11,k,4,321270,800172,321270,321270,25369,81047552,6.808489e-02,1078138,1493650123
12,k,4,321270,800172,321270,321270,25622,81047552,6.828760e-02,1328165,1493650123
13,k,4,321270,800172,321270,321270,25339,81047552,6.837177e-02,1180132,1493650123
14,k,4,321270,800172,321270,321270,25210,81047552,6.895566e-02,275232,1493650123
15,k,4,321270,800172,321270,321270,25623,81047552,6.851263e-02,489558,1493650123
16,k,4,321270,800172,321270,321270,25180,81047552,6.755276e-02,255894,1493650123
17,k,4,321270,800172,321270,321270,25237,81047552,6.934243e-02,2208899,1493650123
18,k,4,321270,800172,321270,321270,25225,81047552,6.856562e-02,252758,1493650123
19,k,4,321270,800172,321270,321270,25305,81047552,6.888439e-02,347100,1493650123
20,k,4,321270,800172,321270,321270,25750,81047552,6.835863e-02,1316491,1493650123
21,k,4,321270,800172,321270,321270,25401,81047552,6.776581e-02,544392,1493650123
22,k,4,321270,800172,321270,321270,25534,81047552,7.006932e-02,1035790,1493650123
23,k,4,321270,800172,321270,321270,25452,81047552,6.818864e-02,1386778,1493650123
24,k,4,321270,800172,321270,321270,25140,81047552,6.877415e-02,1071347,1493650123
25,k,4,321270,800172,321270,321270,25211,81047552,6.871153e-02,1539651,1493650123
26,k,4,321270,800172,321270,321270,25197,81047552,6.958230e-02,882977,1493650123
27,k,4,321270,800172,321270,321270,25388,81047552,6.837200e-02,1881702,1493650123
28,k,4,321270,800172,321270,321270,25642,81047552,6.830463e-02,784972,1493650123
29,k,4,321270,800172,321270,321270,25355,81047552,6.616603e-02,1680797,1493650123
30,k,4,321270,800172,321270,321270,25198,81047552,6.949120e-02,1436437,1493650123
31,k,4,321270,800172,321270,321270,25240,81047552,6.858764e-02,1664348,1493650123
32,k,4,321270,800172,321270,321270,25403,81047552,6.797942e-02,1157176,1493650123
33,k,4,321270,800172,321270,321270,24875,81047552,6.804090e-02,127454,1493650123
34,k,4,321270,800172,321270,321270,25649,81047552,6.823153e-02,1984643,1493650123
35,k,4,321270,800172,321270,321270,25906,81047552,6.858579e-02,543686,1493650123
36,k,4,321270,800172,321270,321270,25510,81047552,6.719526e-02,1725649,1493650123
37,k,4,321270,800172,321270,321270,25400,81047552,6.760556e-02,1971562,1493650123
38,k,4,321270,800172,321270,321270,25549,81047552,6.854288e-02,221812,1493650123
39,k,4,321270,800172,321270,321270,25096,81047552,6.969882e-02,159967,1493650123
40,k,4,321270,800172,321270,321270,25365,81047552,6.870848e-02,1597955,1493650123
41,k,4,321270,800172,321270,321270,25204,81047552,6.805105e-02,1725955,1493650123
42,k,4,321270,800172,321270,321270,25739,81047552,6.777298e-02,1153525,1493650123
43,k,4,321270,800172,321270,321270,25458,81047552,7.030728e-02,1149525,1493650123
44,k,4,321270,800172,321270,321270,25497,81047552,6.809988e-02,619562,1493650123
45,k,4,321270,800172,321270,321270,24907,81047552,6.819125e-02,1680330,1493650123
46,k,4,321270,800172,321270,321270,25395,81047552,6.842431e-02,1435532,1493650123
47,k,4,321270,800172,321270,321270,25155,81047552,6.754853e-02,1213464,1493650123
48,k,4,321270,800172,321270,321270,25360,81047552,6.806088e-02,964406,1493650123
49,k,4,321270,800172,321270,321270,25425,81047552,6.955832e-02,1328382,1493650123
