4 1 2 2 2 2 0 1.000000 1.000000 0.000000 12.992188 2.257000e-07 8.140407e-08
4 2 4 6 3 3 0 0.750000 0.750000 0.000000 12.992188 3.132200e-07 2.259405e-08
4 3 8 15 5 5 0 0.625000 0.625000 0.000000 12.992188 2.824400e-07 5.905432e-09
4 4 16 35 14 14 1 0.875000 0.875000 0.028571 12.992188 1.669940e-06 1.180987e-08
4 5 32 80 29 29 5 0.906250 0.906250 0.062500 12.992188 4.146200e-06 1.068161e-08
4 6 64 179 60 60 8 0.937500 0.937500 0.044693 12.992188 5.737180e-06 5.676956e-09
4 7 128 397 122 122 25 0.953125 0.953125 0.062972 12.992188 2.215356e-05 8.696825e-09
4 8 256 872 247 247 62 0.964844 0.964844 0.071101 12.992188 4.891150e-05 7.819634e-09
4 9 512 1899 492 492 122 0.960938 0.960938 0.064244 13.117188 7.859598e-05 5.225588e-09
4 10 1024 4106 999 999 330 0.975586 0.975586 0.080370 13.250000 1.910305e-04 5.372294e-09
4 11 2048 8829 2028 2028 782 0.990234 0.990234 0.088572 13.511719 3.137284e-04 3.782914e-09
4 12 4096 18892 4058 4058 1638 0.990723 0.990723 0.086703 14.156250 6.493906e-04 3.396238e-09
4 13 8192 40250 8131 8131 3600 0.992554 0.992554 0.089441 15.395702 1.417772e-03 3.247997e-09
4 14 16384 85433 16286 16286 8030 0.994019 0.994019 0.093992 18.304688 3.601422e-03 3.645022e-09
4 15 32768 180730 32627 32627 17078 0.995697 0.995697 0.094495 24.507812 8.200941e-03 3.694479e-09
4 16 65536 381188 65325 65325 36690 0.996780 0.996780 0.096252 36.457031 2.003429e-02 4.043796e-09
4 17 131072 801834 130763 130763 77209 0.997643 0.997643 0.096291 60.152344 4.463273e-02 4.060142e-09
4 18 262144 1682581 256617 256617 82923 0.978916 0.978916 0.049283 117.476562 8.429223e-02 3.474013e-09
4 19 524288 3522989 523646 523646 347540 0.998775 0.998775 0.098649 232.316406 2.402844e-01 4.507997e-09
4 20 1048576 7361632 1047635 1047635 732242 0.999103 0.999103 0.099467 441.183594 5.541315e-01 4.752812e-09
4 21 2097152 15354570 2095815 2095815 1533975 0.999362 0.999362 0.099903 879.078047 1.232180e+00 4.850553e-09
4 22 4194304 31971752 4192345 4192345 3208996 0.999533 0.999533 0.100370 2017.632734 2.933421e+00 5.318939e-09
