5 1 2 2 2 2 0 1.000000 1.000000 0.000000 12.992188 2.176000e-07 7.848261e-08
5 2 4 6 3 3 0 0.750000 0.750000 0.000000 12.992188 2.883600e-07 2.080078e-08
5 3 8 15 5 5 0 0.625000 0.625000 0.000000 12.992188 5.237000e-07 1.094985e-08
5 4 16 35 14 14 1 0.875000 0.875000 0.028571 12.992188 1.632140e-06 1.154255e-08
5 5 32 80 28 28 6 0.875000 0.875000 0.075000 12.992188 4.570180e-06 1.177389e-08
5 6 64 179 60 60 8 0.937500 0.937500 0.044693 12.992188 9.685900e-06 9.584225e-09
5 7 128 397 122 122 25 0.953125 0.953125 0.062972 12.992188 2.229114e-05 8.750835e-09
5 8 256 872 247 247 61 0.964844 0.964844 0.069954 12.992188 5.143900e-05 8.223713e-09
5 9 512 1899 492 492 119 0.960938 0.960938 0.062665 13.117265 7.966340e-05 5.296557e-09
5 10 1024 4106 999 999 333 0.975586 0.975586 0.081101 13.250000 1.796885e-04 5.053327e-09
5 11 2048 8829 2028 2028 779 0.990234 0.990234 0.088232 13.511719 3.057398e-04 3.686588e-09
5 12 4096 18892 4058 4058 1640 0.990723 0.990723 0.086809 14.156250 6.448345e-04 3.372410e-09
5 13 8192 40250 8131 8131 3621 0.992554 0.992554 0.089963 15.394453 1.406871e-03 3.223023e-09
5 14 16384 85433 16286 16286 8012 0.994019 0.994019 0.093781 18.304688 3.179085e-03 3.217572e-09
5 15 32768 180730 32627 32627 17008 0.995697 0.995697 0.094107 24.507812 8.388293e-03 3.778880e-09
5 16 65536 381188 65325 65325 36756 0.996780 0.996780 0.096425 36.457031 1.966458e-02 3.969172e-09
5 17 131072 801834 130763 130763 77363 0.997643 0.997643 0.096483 60.152344 4.376551e-02 3.981252e-09
5 18 262144 1682581 258039 258039 92838 0.984341 0.984341 0.055176 119.257812 8.335075e-02 3.435210e-09
5 19 524288 3522989 523646 523646 347544 0.998775 0.998775 0.098650 232.316406 2.318147e-01 4.349097e-09
5 20 1048576 7361632 1047635 1047635 732693 0.999103 0.999103 0.099529 441.183594 5.020396e-01 4.306018e-09
5 21 2097152 15354570 2095815 2095815 1535201 0.999362 0.999362 0.099983 879.078047 1.211650e+00 4.769735e-09
5 22 4194304 31971752 4192345 4192345 3207192 0.999533 0.999533 0.100313 2017.632734 2.793647e+00 5.065498e-09
