0,3598623,8778114,3598623,3598623,255022,710012928,0.887612
1,3598623,8778114,3598623,3598623,255948,710017024,0.925608
2,3598623,8778114,3598623,3598623,255713,710017024,0.929121
3,3598623,8778114,3598623,3598623,255386,710017024,0.919802
4,3598623,8778114,3598623,3598623,254871,710017024,0.918947
5,3598623,8778114,3598623,3598623,254412,710017024,0.876322
6,3598623,8778114,3598623,3598623,255832,710017024,0.899968
7,3598623,8778114,3598623,3598623,254597,710017024,0.939595
8,3598623,8778114,3598623,3598623,255184,710017024,0.941611
9,3598623,8778114,3598623,3598623,255531,710017024,0.909634
10,3598623,8778114,3598623,3598623,254961,710017024,0.914113
11,3598623,8778114,3598623,3598623,255345,710017024,0.882219
12,3598623,8778114,3598623,3598623,254869,710017024,0.905506
13,3598623,8778114,3598623,3598623,255583,710017024,0.918062
14,3598623,8778114,3598623,3598623,255347,710017024,0.938794
15,3598623,8778114,3598623,3598623,254047,710017024,0.898339
16,3598623,8778114,3598623,3598623,254055,710017024,0.891860
17,3598623,8778114,3598623,3598623,254372,710017024,0.880950
18,3598623,8778114,3598623,3598623,254903,710017024,0.941164
19,3598623,8778114,3598623,3598623,254528,710017024,0.938085
20,3598623,8778114,3598623,3598623,255587,710017024,0.880951
21,3598623,8778114,3598623,3598623,255594,710017024,0.895383
22,3598623,8778114,3598623,3598623,254987,710017024,0.890299
23,3598623,8778114,3598623,3598623,253939,710017024,0.890512
24,3598623,8778114,3598623,3598623,255246,710017024,0.870492
25,3598623,8778114,3598623,3598623,255552,710017024,0.864766
26,3598623,8778114,3598623,3598623,255804,710017024,0.924505
27,3598623,8778114,3598623,3598623,255318,710017024,0.919930
28,3598623,8778114,3598623,3598623,255169,710017024,0.872449
29,3598623,8778114,3598623,3598623,254617,710017024,0.925946
30,3598623,8778114,3598623,3598623,254591,710017024,0.935222
31,3598623,8778114,3598623,3598623,254749,710017024,0.937887
32,3598623,8778114,3598623,3598623,255395,710017024,0.921080
33,3598623,8778114,3598623,3598623,255506,710017024,0.927470
34,3598623,8778114,3598623,3598623,254717,710017024,0.927834
35,3598623,8778114,3598623,3598623,253811,710017024,0.916105
36,3598623,8778114,3598623,3598623,254621,710017024,0.936828
37,3598623,8778114,3598623,3598623,254796,710017024,0.907279
38,3598623,8778114,3598623,3598623,255888,710017024,0.922647
39,3598623,8778114,3598623,3598623,254122,710017024,0.916545
40,3598623,8778114,3598623,3598623,255249,710017024,0.873765
41,3598623,8778114,3598623,3598623,254755,710017024,0.913649
42,3598623,8778114,3598623,3598623,255683,710017024,0.879498
43,3598623,8778114,3598623,3598623,255313,710017024,0.909422
44,3598623,8778114,3598623,3598623,254992,710017024,0.928742
45,3598623,8778114,3598623,3598623,255729,710017024,0.933875
46,3598623,8778114,3598623,3598623,254821,710017024,0.937513
47,3598623,8778114,3598623,3598623,255332,710017024,0.863361
48,3598623,8778114,3598623,3598623,254765,710017024,0.917612
49,3598623,8778114,3598623,3598623,255105,710017024,0.888421
