0 4 0 0.000000e+00 0.000000e+00
1 4 0 0.000000e+00 0.000000e+00
2 4 4 6.160000e-07 1.540000e-07
3 4 32 2.566000e-06 8.018750e-08
4 4 192 2.769000e-06 1.442187e-08
5 4 1024 1.232100e-05 1.203223e-08
6 4 5120 5.678300e-05 1.109043e-08
7 4 24576 2.646460e-04 1.076847e-08
8 4 114688 1.155421e-03 1.007447e-08
9 4 524288 5.472247e-03 1.043748e-08
10 4 2359296 2.554855e-02 1.082889e-08
11 4 10485760 1.021824e-01 9.744873e-09
12 4 46137344 4.470746e-01 9.690082e-09
13 4 201326592 1.956451e+00 9.717795e-09
14 4 872415232 8.453173e+00 9.689391e-09
