0,6,0,0,0.000000e+00,0.000000e+00
1,6,0,0,0.000000e+00,0.000000e+00
2,6,6,6,5.530000e-07,9.216667e-08
3,6,72,72,3.254000e-06,4.519444e-08
4,6,648,648,8.747000e-06,1.349846e-08
5,6,5184,5184,5.756000e-05,1.110340e-08
6,6,38880,38880,4.123360e-04,1.060535e-08
7,6,279936,279936,2.956108e-03,1.055994e-08
8,6,1959552,1959552,1.984305e-02,1.012632e-08
9,6,13436928,13436928,1.331873e-01,9.912036e-09
10,6,90699264,90699264,9.334597e-01,1.029181e-08
