0,k,2,65536,1782579,65536,65536,126282,115527680,5.332675e-02,3641
1,k,2,65536,1782579,65536,65536,126057,115527680,5.367104e-02,3696
2,k,2,65536,1782579,65536,65536,125434,115527680,5.337699e-02,4810
3,k,2,65536,1782579,65536,65536,125782,115527680,5.292063e-02,4515
4,k,2,65536,1782579,65536,65536,125792,115527680,5.287936e-02,5046
5,k,2,65536,1782579,65536,65536,125955,115527680,5.289042e-02,4491
6,k,2,65536,1782579,65536,65536,125629,115527680,5.295338e-02,4691
7,k,2,65536,1782579,65536,65536,125648,115527680,5.321480e-02,5264
8,k,2,65536,1782579,65536,65536,126363,115527680,5.290413e-02,3736
9,k,2,65536,1782579,65536,65536,125953,115527680,5.295049e-02,4849
10,k,2,65536,1782579,65536,65536,125767,115527680,5.304303e-02,5121
11,k,2,65536,1782579,65536,65536,126013,115527680,5.300804e-02,3843
12,k,2,65536,1782579,65536,65536,126302,115527680,5.394076e-02,2938
13,k,2,65536,1782579,65536,65536,126317,115527680,5.297573e-02,3937
14,k,2,65536,1782579,65536,65536,125541,115527680,5.293661e-02,4730
15,k,2,65536,1782579,65536,65536,126760,115527680,5.313208e-02,4548
16,k,2,65536,1782579,65536,65536,126323,115527680,5.292819e-02,4649
17,k,2,65536,1782579,65536,65536,125577,115527680,5.307220e-02,3944
18,k,2,65536,1782579,65536,65536,125988,115527680,5.295786e-02,3157
19,k,2,65536,1782579,65536,65536,125742,115527680,5.293006e-02,3371
20,k,2,65536,1782579,65536,65536,126158,115527680,5.316926e-02,5110
21,k,2,65536,1782579,65536,65536,125657,115527680,5.305867e-02,3769
22,k,2,65536,1782579,65536,65536,125613,115527680,5.302637e-02,5834
23,k,2,65536,1782579,65536,65536,125900,115527680,5.339286e-02,4810
24,k,2,65536,1782579,65536,65536,125407,115527680,5.304628e-02,4339
25,k,2,65536,1782579,65536,65536,126045,115527680,5.294774e-02,2989
26,k,2,65536,1782579,65536,65536,126327,115527680,5.294251e-02,4225
27,k,2,65536,1782579,65536,65536,125614,115527680,5.294380e-02,3597
28,k,2,65536,1782579,65536,65536,125523,115527680,5.295206e-02,4316
29,k,2,65536,1782579,65536,65536,125579,115527680,5.286322e-02,4511
30,k,2,65536,1782579,65536,65536,126370,115527680,5.303769e-02,3972
31,k,2,65536,1782579,65536,65536,125661,115527680,5.280785e-02,2951
32,k,2,65536,1782579,65536,65536,126077,115527680,5.295997e-02,4802
33,k,2,65536,1782579,65536,65536,125827,115527680,5.294089e-02,4686
34,k,2,65536,1782579,65536,65536,125935,115527680,5.293386e-02,6287
35,k,2,65536,1782579,65536,65536,126394,115527680,5.382432e-02,4850
36,k,2,65536,1782579,65536,65536,125909,115527680,5.305801e-02,3957
37,k,2,65536,1782579,65536,65536,125684,115527680,5.291552e-02,3907
38,k,2,65536,1782579,65536,65536,125602,115527680,5.308256e-02,4481
39,k,2,65536,1782579,65536,65536,125641,115527680,5.322606e-02,4236
40,k,2,65536,1782579,65536,65536,125809,115527680,5.308999e-02,4301
41,k,2,65536,1782579,65536,65536,126227,115527680,5.299234e-02,4134
42,k,2,65536,1782579,65536,65536,125912,115527680,5.289750e-02,4602
43,k,2,65536,1782579,65536,65536,125630,115527680,5.290192e-02,5618
44,k,2,65536,1782579,65536,65536,125514,115527680,5.311946e-02,4237
45,k,2,65536,1782579,65536,65536,125801,115527680,5.308235e-02,3824
46,k,2,65536,1782579,65536,65536,126064,115527680,5.378423e-02,5461
47,k,2,65536,1782579,65536,65536,125706,115527680,5.299275e-02,5872
48,k,2,65536,1782579,65536,65536,125847,115527680,5.294179e-02,6612
49,k,2,65536,1782579,65536,65536,125866,115527680,5.292364e-02,5039
