0,h,0,435666,1057066,435666,435666,30292,95637504,3.918265e+00,5312249,1493431189
1,h,0,435666,1057066,435666,435666,30927,95641600,3.966941e+00,4936195,1493431189
2,h,0,435666,1057066,435666,435666,30524,95641600,3.911466e+00,4030673,1493431189
3,h,0,435666,1057066,435666,435666,30163,95641600,3.920042e+00,3611801,1493431189
4,h,0,435666,1057066,435666,435666,31162,95641600,3.909490e+00,3505279,1493431189
5,h,0,435666,1057066,435666,435666,30928,95641600,3.898169e+00,82419,1493431189
6,h,0,435666,1057066,435666,435666,30798,95641600,3.923873e+00,97486,1493431189
7,h,0,435666,1057066,435666,435666,31403,95641600,3.890308e+00,6590982,1493431189
8,h,0,435666,1057066,435666,435666,31321,95641600,3.900631e+00,3605186,1493431189
9,h,0,435666,1057066,435666,435666,31252,95641600,3.915950e+00,2751881,1493431189
10,h,0,435666,1057066,435666,435666,30268,95641600,3.916137e+00,781602,1493431189
11,h,0,435666,1057066,435666,435666,30330,95641600,3.908083e+00,2951453,1493431189
12,h,0,435666,1057066,435666,435666,31377,95641600,3.899821e+00,3665562,1493431189
13,h,0,435666,1057066,435666,435666,31229,95641600,3.901665e+00,3850554,1493431189
14,h,0,435666,1057066,435666,435666,30266,95641600,3.887217e+00,3438675,1493431189
15,h,0,435666,1057066,435666,435666,31390,95641600,3.899407e+00,3438465,1493431189
16,h,0,435666,1057066,435666,435666,31326,95641600,3.893898e+00,3189184,1493431189
17,h,0,435666,1057066,435666,435666,30331,95641600,3.920021e+00,1378195,1493431189
18,h,0,435666,1057066,435666,435666,31460,95641600,3.908606e+00,2874557,1493431189
19,h,0,435666,1057066,435666,435666,30820,95641600,3.898637e+00,1992135,1493431189
20,h,0,435666,1057066,435666,435666,30452,95641600,3.905240e+00,698296,1493431189
21,h,0,435666,1057066,435666,435666,30319,95641600,3.910084e+00,3806217,1493431189
22,h,0,435666,1057066,435666,435666,31781,95641600,3.896432e+00,1798940,1493431189
23,h,0,435666,1057066,435666,435666,30207,95641600,3.894330e+00,2422653,1493431189
24,h,0,435666,1057066,435666,435666,30288,95641600,3.912517e+00,1854422,1493431189
25,h,0,435666,1057066,435666,435666,31416,95641600,3.905337e+00,904072,1493431189
26,h,0,435666,1057066,435666,435666,29990,95641600,3.901292e+00,2229700,1493431189
27,h,0,435666,1057066,435666,435666,30324,95641600,3.900267e+00,1078989,1493431189
28,h,0,435666,1057066,435666,435666,30183,95641600,3.904418e+00,4816110,1493431189
29,h,0,435666,1057066,435666,435666,30061,95641600,3.914087e+00,2254924,1493431189
30,h,0,435666,1057066,435666,435666,30401,95641600,3.901142e+00,2305634,1493431189
31,h,0,435666,1057066,435666,435666,31296,95641600,3.892770e+00,2245478,1493431189
32,h,0,435666,1057066,435666,435666,31682,95641600,3.889204e+00,2519499,1493431189
33,h,0,435666,1057066,435666,435666,30145,95641600,3.886088e+00,3667089,1493431189
34,h,0,435666,1057066,435666,435666,31213,95641600,3.891570e+00,2840217,1493431189
35,h,0,435666,1057066,435666,435666,31331,95641600,3.904700e+00,1993091,1493431189
36,h,0,435666,1057066,435666,435666,31343,95641600,3.897270e+00,4743911,1493431189
37,h,0,435666,1057066,435666,435666,30464,95641600,3.894614e+00,1797599,1493431189
38,h,0,435666,1057066,435666,435666,30106,95641600,3.897055e+00,3112484,1493431189
39,h,0,435666,1057066,435666,435666,31356,95641600,3.896332e+00,1683137,1493431189
40,h,0,435666,1057066,435666,435666,31321,95641600,3.900373e+00,1774881,1493431189
41,h,0,435666,1057066,435666,435666,31355,95641600,3.879844e+00,4840780,1493431189
42,h,0,435666,1057066,435666,435666,29912,95641600,3.881803e+00,2038859,1493431189
43,h,0,435666,1057066,435666,435666,31236,95641600,3.893256e+00,3471971,1493431189
44,h,0,435666,1057066,435666,435666,30906,95641600,3.887924e+00,2607623,1493431189
45,h,0,435666,1057066,435666,435666,31809,95641600,3.891600e+00,1443279,1493431189
46,h,0,435666,1057066,435666,435666,31383,95641600,3.890776e+00,3036466,1493431189
47,h,0,435666,1057066,435666,435666,31277,95641600,3.887457e+00,2109279,1493431189
48,h,0,435666,1057066,435666,435666,31332,95641600,3.881303e+00,5042692,1493431189
49,h,0,435666,1057066,435666,435666,31269,95641600,3.887397e+00,509782,1493431189
