10 3 8 15 7 7 0 0.875000 0.875000 0.000000 12.992188 6.530000e-07 1.365333e-08
10 4 16 33 14 14 1 0.875000 0.875000 0.030303 12.992188 1.534900e-06 1.129792e-08
10 5 32 73 28 28 2 0.875000 0.875000 0.027397 12.992188 1.711580e-06 4.703406e-09
10 6 64 174 60 60 17 0.937500 0.937500 0.097701 12.992188 1.041054e-05 1.051767e-08
10 7 128 385 124 124 24 0.968750 0.968750 0.062338 12.992188 1.817516e-05 7.301925e-09
10 8 256 789 229 229 48 0.894531 0.894531 0.060837 12.992188 4.452474e-05 7.683687e-09
10 9 512 1791 495 495 119 0.966797 0.966797 0.066443 13.117188 6.310386e-05 4.392320e-09
10 10 1024 3877 1004 1004 304 0.980469 0.980469 0.078411 13.242188 1.866333e-04 5.493877e-09
10 11 2048 7869 2000 2000 595 0.976562 0.976562 0.075613 13.488750 3.203101e-04 4.236158e-09
10 12 4096 17407 4029 4029 1401 0.983643 0.983643 0.080485 14.027344 6.759908e-04 3.779506e-09
10 13 8192 37267 8096 8096 3220 0.988281 0.988281 0.086404 15.264140 1.515179e-03 3.698922e-09
10 14 16384 69068 16107 16107 5682 0.983093 0.983093 0.082267 17.402344 3.174219e-03 3.827905e-09
10 15 32768 150593 32435 32435 12977 0.989838 0.989838 0.086173 22.542969 7.927438e-03 4.158236e-09
10 16 65536 328182 65083 65083 29813 0.993088 0.993088 0.090843 34.007812 2.016088e-02 4.617200e-09
10 17 131072 670788 130256 130256 61502 0.993774 0.993774 0.091686 56.121094 4.403611e-02 4.660538e-09
10 18 264346 733846 264346 264346 34529 1.000000 1.000000 0.047052 72.726562 6.503211e-02 5.218248e-09
10 18 321270 800172 321270 321270 25347 1.000000 1.000000 0.031677 77.753906 7.365481e-02 5.179690e-09
10 18 435666 1057066 435666 435666 30937 1.000000 1.000000 0.029267 93.347656 1.022123e-01 5.273413e-09
10 20 1070376 2712798 1070376 1070376 102021 1.000000 1.000000 0.037607 241.679688 2.554342e-01 4.863211e-09
10 20 1207945 2840208 1207945 1207945 68274 1.000000 1.000000 0.024038 251.468750 2.901440e-01 5.117894e-09
10 20 1524453 3897636 1524453 1524453 137862 1.000000 1.000000 0.035371 313.496094 3.761445e-01 4.872650e-09
10 20 1890815 4657742 1890815 1890815 150472 1.000000 1.000000 0.032306 360.570312 4.637004e-01 4.899461e-09
10 21 2758119 6885658 2758119 2758119 229012 1.000000 1.000000 0.033259 557.671797 6.902233e-01 4.826136e-09
10 21 3598623 8778114 3598623 3598623 255345 1.000000 1.000000 0.029089 677.601484 9.302290e-01 4.978747e-09
10 22 6262104 15248146 6262104 6262104 452620 1.000000 1.000000 0.029684 1198.507890 1.696286e+00 5.038933e-09
10 23 14081816 34292496 14081816 14081816 1006939 1.000000 1.000000 0.029363 2612.992188 4.793878e+00 6.020491e-09
10 24 23947347 58333344 23947347 23947347 1718258 1.000000 1.000000 0.029456 4591.925781 7.883070e+00 5.638572e-09
