4098,30877,4,68.00,447490.00,169085.00,226774.00,1575409.00,67.00,953045.334189,0.000070,21.527344,7.529224e-02,2.879444e-12,5040000
8194,61644,4,153.00,2168012.00,665133.00,748998.00,7550332.00,152.00,1987765.216719,0.000076,30.703125,3.730225e-01,3.161981e-12,10048495
16386,123368,4,279.00,7843054.00,2824921.00,3349281.00,30087922.00,278.00,4151388.881973,0.000067,48.902344,2.010950e+00,3.787444e-12,20281539
32770,246792,4,584.00,33660217.00,8341004.00,8483161.00,119723783.00,583.00,8647177.095188,0.000067,85.554688,7.414883e+00,3.128196e-12,40595104
65538,508871,4,586.00,64436693.00,26048270.00,30201795.00,293693094.00,585.00,17823884.572433,0.000033,162.863281,2.098824e+01,1.960050e-12,40352544
131074,1033059,4,576.00,119025789.00,52131329.00,60189184.00,608535998.00,575.00,36190627.051204,0.000016,317.403125,4.220981e+01,9.015735e-13,40476962
262146,2081608,4,608.00,247638107.00,118691785.00,132263335.00,1389787208.00,607.00,72895340.008119,0.000008,626.624609,9.577219e+01,4.764209e-13,40200176
