0,1070376,2712798,1070376,1070376,102361,252895232,0.273136
1,1070376,2712798,1070376,1070376,101824,252899328,0.266600
2,1070376,2712798,1070376,1070376,101660,252899328,0.278308
3,1070376,2712798,1070376,1070376,101608,252899328,0.277519
4,1070376,2712798,1070376,1070376,101976,252899328,0.272781
5,1070376,2712798,1070376,1070376,102017,252899328,0.268153
6,1070376,2712798,1070376,1070376,101658,252899328,0.278514
7,1070376,2712798,1070376,1070376,102280,252899328,0.274836
8,1070376,2712798,1070376,1070376,102056,252899328,0.268019
9,1070376,2712798,1070376,1070376,101581,252899328,0.276633
10,1070376,2712798,1070376,1070376,102244,252899328,0.276892
11,1070376,2712798,1070376,1070376,102072,252899328,0.276836
12,1070376,2712798,1070376,1070376,102205,252899328,0.278756
13,1070376,2712798,1070376,1070376,102022,252899328,0.269988
14,1070376,2712798,1070376,1070376,101959,252899328,0.267391
15,1070376,2712798,1070376,1070376,102697,252899328,0.272135
16,1070376,2712798,1070376,1070376,102216,252899328,0.275730
17,1070376,2712798,1070376,1070376,102019,252899328,0.268416
18,1070376,2712798,1070376,1070376,102342,252899328,0.277325
19,1070376,2712798,1070376,1070376,102130,252899328,0.277490
20,1070376,2712798,1070376,1070376,101752,252899328,0.277047
21,1070376,2712798,1070376,1070376,102414,252899328,0.278882
22,1070376,2712798,1070376,1070376,102176,252899328,0.277839
23,1070376,2712798,1070376,1070376,101741,252899328,0.276409
24,1070376,2712798,1070376,1070376,101844,252899328,0.267793
25,1070376,2712798,1070376,1070376,101932,252899328,0.269500
26,1070376,2712798,1070376,1070376,102353,252899328,0.269265
27,1070376,2712798,1070376,1070376,101649,252899328,0.277998
28,1070376,2712798,1070376,1070376,101967,252899328,0.274756
29,1070376,2712798,1070376,1070376,102238,252899328,0.274169
30,1070376,2712798,1070376,1070376,102234,252899328,0.276137
31,1070376,2712798,1070376,1070376,102479,252899328,0.276552
32,1070376,2712798,1070376,1070376,101644,252899328,0.276528
33,1070376,2712798,1070376,1070376,101834,252899328,0.274533
34,1070376,2712798,1070376,1070376,102276,252899328,0.273901
35,1070376,2712798,1070376,1070376,101972,252899328,0.276867
36,1070376,2712798,1070376,1070376,101728,252899328,0.269411
37,1070376,2712798,1070376,1070376,101825,252899328,0.276304
38,1070376,2712798,1070376,1070376,101953,252899328,0.269139
39,1070376,2712798,1070376,1070376,101543,252899328,0.276456
40,1070376,2712798,1070376,1070376,101932,252899328,0.266100
41,1070376,2712798,1070376,1070376,101903,252899328,0.275939
42,1070376,2712798,1070376,1070376,101860,252899328,0.268884
43,1070376,2712798,1070376,1070376,101893,252899328,0.268210
44,1070376,2712798,1070376,1070376,102248,252899328,0.275056
45,1070376,2712798,1070376,1070376,102293,252899328,0.276062
46,1070376,2712798,1070376,1070376,101988,252899328,0.276825
47,1070376,2712798,1070376,1070376,102469,252899328,0.274142
48,1070376,2712798,1070376,1070376,102368,252899328,0.274831
49,1070376,2712798,1070376,1070376,101980,252899328,0.274867
