0,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80138240,4.569384e+01,93837,1495177619
1,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.606503e+01,93837,1495177619
2,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.620371e+01,93837,1495177619
3,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.619849e+01,93837,1495177619
4,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.619492e+01,93837,1495177619
5,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.620061e+01,93837,1495177619
6,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.620145e+01,93837,1495177619
7,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.621285e+01,93837,1495177619
8,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.566004e+01,93837,1495177619
9,4,65538,195584,5232,180407145,131496101,72077472,819638713,5231,80134144,4.538759e+01,93837,1495177619
