0,k,4,0,0,0,0.000000e+00,0.000000e+00,0.000000e+00
1,k,4,12,2,4,5.780000e-07,5.000000e-01,1.445000e-07
2,k,4,12,6,32,3.940000e-07,1.875000e-01,1.231250e-08
3,k,4,12,16,192,5.440000e-07,8.333333e-02,2.833333e-09
4,k,4,12,42,1024,1.097000e-06,4.101562e-02,1.071289e-09
5,k,4,12,96,5120,1.982000e-06,1.875000e-02,3.871094e-10
6,k,4,12,234,24576,4.075000e-06,9.521484e-03,1.658122e-10
7,k,4,12,512,114688,8.793000e-06,4.464286e-03,7.666888e-11
8,k,4,12,1194,524288,1.970800e-05,2.277374e-03,3.759003e-11
9,k,4,12,2560,2359296,4.429800e-05,1.085069e-03,1.877594e-11
10,k,4,12,5802,10485760,9.627800e-05,5.533218e-04,9.181786e-12
11,k,4,12,12288,46137344,2.035510e-04,2.663352e-04,4.411849e-12
12,k,4,12,27306,201326592,4.477190e-04,1.356304e-04,2.223844e-12
13,k,4,12,57344,872415232,9.816240e-04,6.573017e-05,1.125180e-12
14,k,4,12,125610,3758096384,2.103297e-03,3.342384e-05,5.596709e-13
15,k,4,13,262144,3221225472,3.905395e-03,8.138021e-05,1.212394e-12
16,k,4,14,567978,0,5.009558e-03,inf,inf
17,k,4,16,1179648,0,1.045033e-02,inf,inf
18,k,4,20,2534058,0,2.265664e-02,inf,inf
19,k,4,28,5242880,0,4.728343e-02,inf,inf
20,k,4,44,11184810,0,9.980598e-02,inf,inf
21,k,4,76,23068672,0,2.113132e-01,inf,inf
22,k,4,140,48933546,0,4.430407e-01,inf,inf
23,k,4,236,100663296,0,9.593887e-01,inf,inf
24,k,4,460,212511402,0,2.012453e+00,inf,inf
25,k,4,908,436207616,0,4.235406e+00,inf,inf
26,k,4,1804,917154474,0,9.039592e+00,inf,inf
