0,4096,17407,4030,4030,1400,14188544,0.000715,1177
1,4096,17407,4029,4029,1401,14192640,0.000716,2344
2,4096,17407,4029,4029,1526,14192640,0.000688,2807
3,4096,17407,4029,4029,1416,14192640,0.000697,1951
4,4096,17407,4029,4029,1427,14192640,0.000689,1285
5,4096,17407,4029,4029,1505,14192640,0.000692,2429
6,4096,17407,4029,4029,1396,14192640,0.000717,2441
7,4096,17407,4029,4029,1394,14192640,0.000690,1699
8,4096,17407,4029,4029,1464,14192640,0.000691,1958
9,4096,17407,4029,4029,1354,14192640,0.000694,1622
10,4096,17407,4029,4029,1397,14192640,0.000684,1435
11,4096,17407,4029,4029,1414,14192640,0.000690,1378
12,4096,17407,4029,4029,1451,14192640,0.000711,783
13,4096,17407,4029,4029,1367,14192640,0.000687,2128
14,4096,17407,4029,4029,1395,14192640,0.000689,2485
15,4096,17407,4029,4029,1372,14192640,0.000686,2013
16,4096,17407,4029,4029,1391,14192640,0.000718,548
17,4096,17407,4029,4029,1382,14192640,0.000688,1291
18,4096,17407,4029,4029,1403,14192640,0.000689,1154
19,4096,17407,4029,4029,1385,14192640,0.000690,3086
20,4096,17407,4029,4029,1436,14192640,0.000685,1676
21,4096,17407,4029,4029,1322,14192640,0.000689,1172
22,4096,17407,4029,4029,1373,14192640,0.000699,2088
23,4096,17407,4029,4029,1418,14192640,0.000685,937
24,4096,17407,4031,4031,1456,14192640,0.000691,1661
25,4096,17407,4029,4029,1435,14192640,0.000683,1218
26,4096,17407,4029,4029,1421,14192640,0.000707,2626
27,4096,17407,4029,4029,1406,14192640,0.000694,1326
28,4096,17407,4029,4029,1468,14192640,0.000690,1938
29,4096,17407,4029,4029,1398,14192640,0.000683,1867
30,4096,17407,4029,4029,1382,14192640,0.000679,2166
31,4096,17407,4029,4029,1423,14192640,0.000715,1704
32,4096,17407,4029,4029,1394,14192640,0.000685,2789
33,4096,17407,4029,4029,1473,14192640,0.000691,574
34,4096,17407,4029,4029,1403,14192640,0.000694,1444
35,4096,17407,4029,4029,1458,14192640,0.000691,1790
36,4096,17407,4029,4029,1449,14192640,0.000703,873
37,4096,17407,4029,4029,1343,14192640,0.000691,1134
38,4096,17407,4029,4029,1390,14192640,0.000684,1416
39,4096,17407,4029,4029,1490,14192640,0.000692,1537
40,4096,17407,4029,4029,1419,14192640,0.000687,1402
41,4096,17407,4029,4029,1434,14192640,0.000683,2515
42,4096,17407,4029,4029,1452,14192640,0.000713,1814
43,4096,17407,4029,4029,1406,14192640,0.000693,1984
44,4096,17407,4029,4029,1351,14192640,0.000680,1930
45,4096,17407,4029,4029,1434,14192640,0.000685,1450
46,4096,17407,4029,4029,1371,14192640,0.000684,1952
47,4096,17407,4029,4029,1292,14192640,0.000703,1177
48,4096,17407,4029,4029,1379,14192640,0.000681,2048
49,4096,17407,4030,4030,1421,14192640,0.000687,1446
