0,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.710664e-01,19200,1495182090
1,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.709757e-01,19200,1495182090
2,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.752481e-01,19200,1495182090
3,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.714269e-01,19200,1495182090
4,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.732659e-01,19200,1495182090
5,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.678131e-01,19200,1495182090
6,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.738611e-01,19200,1495182090
7,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.737080e-01,19200,1495182090
8,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.738367e-01,19200,1495182090
9,4,4098,64520,289,1557142,814384,1618054,6325558,288,30670848,4.729797e-01,19200,1495182090
