0,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93065216,2.367629e+00,10240000,1495197741
1,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.382223e+00,10240000,1495197741
2,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.384474e+00,10240000,1495197741
3,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.380937e+00,10240000,1495197741
4,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.384134e+00,10240000,1495197741
5,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.380617e+00,10240000,1495197741
6,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.382891e+00,10240000,1495197741
7,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.381752e+00,10240000,1495197741
8,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.385188e+00,10240000,1495197741
9,4,32770,258278,152,7699659,3289956,3821680,34020294,151,93061120,2.384031e+00,10240000,1495197741
