0,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16703488,9.521493e-01,2048,1495164509
1,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.548535e-01,2048,1495164509
2,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.533739e-01,2048,1495164509
3,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.533088e-01,2048,1495164509
4,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.537850e-01,2048,1495164509
5,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.537408e-01,2048,1495164509
6,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.540031e-01,2048,1495164509
7,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.533569e-01,2048,1495164509
8,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.536532e-01,2048,1495164509
9,4,6147,8193,2049,14695426,12593159,0,42416121,2048,16728064,9.538661e-01,2048,1495164509
