0,10,64,174,60,60,11,13623296,1.132100e-05,786
1,10,64,174,60,60,21,13623296,1.139600e-05,1178
2,10,64,174,60,60,22,13623296,1.071300e-05,1508
3,10,64,174,60,60,13,13623296,1.025800e-05,1112
4,10,64,174,60,60,21,13623296,1.084700e-05,477
5,10,64,174,60,60,22,13623296,1.074600e-05,573
6,10,64,174,60,60,21,13623296,1.021600e-05,1089
7,10,64,174,60,60,25,13623296,1.091800e-05,438
8,10,64,174,60,60,21,13623296,1.072800e-05,752
9,10,64,174,60,60,18,13623296,1.094900e-05,1122
10,10,64,174,60,60,19,13623296,1.030900e-05,1454
11,10,64,174,60,60,22,13623296,1.034400e-05,859
12,10,64,174,60,60,21,13623296,1.043400e-05,1151
13,10,64,174,60,60,16,13623296,1.069500e-05,2013
14,10,64,174,60,60,14,13623296,9.924000e-06,1525
15,10,64,174,60,60,21,13623296,1.024800e-05,1553
16,10,64,174,60,60,17,13623296,9.951000e-06,1412
17,10,64,174,60,60,16,13623296,1.011200e-05,1042
18,10,64,174,60,60,25,13623296,1.075200e-05,796
19,10,64,174,60,60,20,13623296,1.090100e-05,1106
20,10,64,174,60,60,11,13623296,1.048200e-05,767
21,10,64,174,60,60,16,13623296,9.837000e-06,1065
22,10,64,174,60,60,17,13623296,1.071700e-05,932
23,10,64,174,60,60,11,13623296,9.743000e-06,1118
24,10,64,174,60,60,25,13623296,1.099100e-05,399
25,10,64,174,60,60,22,13623296,1.055100e-05,669
26,10,64,174,60,60,22,13623296,9.781000e-06,1228
27,10,64,174,60,60,21,13623296,1.018700e-05,495
28,10,64,174,60,60,11,13623296,9.525000e-06,1716
29,10,64,174,60,60,11,13623296,9.850000e-06,2014
30,10,64,174,60,60,11,13623296,1.211200e-05,1209
31,10,64,174,60,60,17,13623296,1.003800e-05,1762
32,10,64,174,60,60,20,13623296,1.072300e-05,556
33,10,64,174,60,60,23,13623296,1.019000e-05,784
34,10,64,174,60,60,11,13623296,9.536000e-06,1401
35,10,64,174,60,60,18,13623296,1.038700e-05,205
36,10,64,174,60,60,18,13623296,1.051100e-05,869
37,10,64,174,60,60,18,13623296,9.773000e-06,1440
38,10,64,174,60,60,21,13623296,1.026700e-05,1168
39,10,64,174,60,60,11,13623296,1.009200e-05,1791
40,10,64,174,60,60,22,13623296,1.054700e-05,1444
41,10,64,174,60,60,11,13623296,9.717000e-06,1372
42,10,64,174,60,60,14,13623296,1.063200e-05,366
43,10,64,174,60,60,11,13623296,9.764000e-06,1412
44,10,64,174,60,60,21,13623296,1.038200e-05,910
45,10,64,174,60,60,17,13623296,1.068600e-05,1060
46,10,64,174,60,60,23,13623296,1.046300e-05,522
47,10,64,174,60,60,22,13623296,1.086500e-05,763
48,10,64,174,60,60,18,13623296,9.843000e-06,990
49,10,64,174,60,60,13,13623296,1.057300e-05,1411
