4098,30803,4,89.00,709142.00,322365.00,320754.00,2285648.00,88.00,944528.663820,0.000093,21.523438,1.208723e-01,4.674158e-12,4555054
8194,61779,4,168.00,2647027.00,1116539.00,1165934.00,9905110.00,167.00,1979916.069595,0.000084,30.702343,5.616500e-01,4.770561e-12,9103554
16386,123367,4,373.00,11674225.00,5359558.00,4966102.00,43833038.00,372.00,4125603.478080,0.000090,48.851562,3.410119e+00,6.462841e-12,18271465
32770,246622,4,699.00,43656583.00,18527728.00,17513652.00,187160421.00,698.00,8591146.263555,0.000081,85.387109,1.329065e+01,5.647072e-12,36676165
65538,508648,4,742.00,93837120.00,43736536.00,44778182.00,415883186.00,741.00,17718484.873246,0.000042,162.647655,3.031410e+01,2.848920e-12,36661414
131074,1032961,4,715.00,182757806.00,86779346.00,94163325.00,895782733.00,714.00,35978310.441526,0.000020,317.150000,6.165897e+01,1.324878e-12,36584473
262146,2081413,4,725.00,372280130.00,179192896.00,203392306.00,1894284550.00,724.00,72481656.824524,0.000010,626.207031,1.272115e+02,6.364812e-13,36457099
