0,8192,20971530,8192,8192,52269,1222664192,1.441922e-01,0
1,8192,20971530,8192,8192,51817,1222668288,1.442067e-01,0
2,8192,20971530,8192,8192,52520,1222668288,1.440931e-01,0
3,8192,20971530,8192,8192,52477,1222668288,1.443812e-01,0
4,8192,20971530,8192,8192,52164,1222668288,1.440719e-01,0
5,8192,20971530,8192,8192,52246,1222668288,1.440661e-01,0
6,8192,20971530,8192,8192,52167,1222668288,1.441288e-01,0
7,8192,20971530,8192,8192,51789,1222668288,1.439733e-01,0
8,8192,20971530,8192,8192,52440,1222668288,1.442037e-01,0
9,8192,20971530,8192,8192,52485,1222668288,1.440641e-01,0
10,8192,20971530,8192,8192,52301,1222668288,1.442690e-01,0
11,8192,20971530,8192,8192,52414,1222668288,1.440238e-01,0
12,8192,20971530,8192,8192,52033,1222668288,1.442488e-01,0
13,8192,20971530,8192,8192,52331,1222668288,1.440303e-01,0
14,8192,20971530,8192,8192,52466,1222668288,1.442392e-01,1
15,8192,20971530,8192,8192,52362,1222668288,1.441324e-01,0
16,8192,20971530,8192,8192,52093,1222668288,1.440178e-01,0
17,8192,20971530,8192,8192,52184,1222668288,1.442211e-01,0
18,8192,20971530,8192,8192,52347,1222668288,1.439908e-01,0
19,8192,20971530,8192,8192,51957,1222668288,1.442152e-01,0
20,8192,20971530,8192,8192,52362,1222668288,1.440594e-01,1
21,8192,20971530,8192,8192,51979,1222668288,1.441687e-01,1
22,8192,20971530,8192,8192,52432,1222668288,1.440782e-01,0
23,8192,20971530,8192,8192,52412,1222668288,1.442505e-01,0
24,8192,20971530,8192,8192,52277,1222668288,1.441516e-01,0
25,8192,20971530,8192,8192,52203,1222668288,1.441400e-01,0
26,8192,20971530,8192,8192,52073,1222668288,1.441825e-01,0
27,8192,20971530,8192,8192,51980,1222668288,1.440431e-01,1
28,8192,20971530,8192,8192,52503,1222668288,1.442417e-01,1
29,8192,20971530,8192,8192,51993,1222668288,1.440222e-01,0
30,8192,20971530,8192,8192,52098,1222668288,1.442578e-01,0
31,8192,20971530,8192,8192,52303,1222668288,1.441040e-01,0
32,8192,20971530,8192,8192,51852,1222668288,1.441298e-01,0
33,8192,20971530,8192,8192,52269,1222668288,1.442736e-01,0
34,8192,20971530,8192,8192,51941,1222668288,1.440035e-01,0
35,8192,20971530,8192,8192,52457,1222668288,1.443030e-01,0
36,8192,20971530,8192,8192,52241,1222668288,1.440496e-01,0
37,8192,20971530,8192,8192,52410,1222668288,1.442689e-01,1
38,8192,20971530,8192,8192,52711,1222668288,1.442981e-01,0
39,8192,20971530,8192,8192,52368,1222668288,1.441386e-01,0
40,8192,20971530,8192,8192,52195,1222668288,1.443335e-01,1
41,8192,20971530,8192,8192,52136,1222668288,1.440458e-01,0
42,8192,20971530,8192,8192,52021,1222668288,1.442312e-01,0
43,8192,20971530,8192,8192,52427,1222668288,1.442117e-01,1
44,8192,20971530,8192,8192,52265,1222668288,1.441217e-01,0
45,8192,20971530,8192,8192,52054,1222668288,1.442615e-01,0
46,8192,20971530,8192,8192,52418,1222668288,1.441453e-01,0
47,8192,20971530,8192,8192,52128,1222668288,1.442186e-01,0
48,8192,20971530,8192,8192,52209,1222668288,1.440883e-01,0
49,8192,20971530,8192,8192,52335,1222668288,1.441668e-01,0
