0,4194304,44040192,0,0,7292469248,3.75e+01,2097152
1,4194304,44040192,0,0,7292534784,3.75e+01,2097152
2,4194304,44040192,0,0,7292534784,3.74e+01,2097152
3,4194304,44040192,0,0,7292534784,3.71e+01,2097152
4,4194304,44040192,0,0,7292534784,3.68e+01,2097152
5,4194304,44040192,0,0,7292534784,3.65e+01,2097152
6,4194304,44040192,0,0,7292534784,3.64e+01,2097152
7,4194304,44040192,0,0,7292534784,3.64e+01,2097152
8,4194304,44040192,0,0,7292534784,3.64e+01,2097152
9,4194304,44040192,0,0,7292534784,3.64e+01,2097152
