4098,64520,4,323.00,1695275.00,974674.00,1786133.00,6841904.00,322.00,1866930.524406,0.000172,29.250000,5.430505e-01,5.403852e-12,1920000
16386,260232,4,649.00,13611407.00,8082342.00,14501261.00,65262757.00,648.00,7890746.816850,0.000082,80.011719,6.387088e+00,3.197473e-12,3840000
65538,1044872,4,1294.00,107769411.00,64695917.00,115309706.00,596093202.00,1293.00,33131074.262402,0.000039,283.675781,5.297561e+01,1.376803e-12,7680000
262146,4187016,4,2581.00,834431954.00,512738064.00,926165733.00,1019472004.00,2580.00,138567430.503189,0.000019,1098.453515,4.323896e+02,5.960724e-13,15360000
