0,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624951296,3.738157e+01,818011,1495214827
1,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.743998e+01,818011,1495214827
2,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.743094e+01,818011,1495214827
3,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.745209e+01,818011,1495214827
4,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.704192e+01,818011,1495214827
5,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.671060e+01,818011,1495214827
6,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.696062e+01,818011,1495214827
7,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.699911e+01,818011,1495214827
8,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.709845e+01,818011,1495214827
9,4,131074,2032661,520,94216291,31335187,31229491,392923167,519,624947200,3.742286e+01,818011,1495214827
