0,6262104,15248146,6262104,6262104,454222,1256247296,1.878627
1,6262104,15248146,6262104,6262104,453797,1256243200,1.860924
2,6262104,15248146,6262104,6262104,452656,1256243200,1.806078
3,6262104,15248146,6262104,6262104,451822,1256243200,1.837225
4,6262104,15248146,6262104,6262104,452558,1256243200,1.811059
5,6262104,15248146,6262104,6262104,452834,1256243200,1.858473
6,6262104,15248146,6262104,6262104,451780,1256243200,1.804845
7,6262104,15248146,6262104,6262104,454480,1256243200,1.874617
8,6262104,15248146,6262104,6262104,452186,1256243200,1.800381
9,6262104,15248146,6262104,6262104,452628,1256243200,1.786770
10,6262104,15248146,6262104,6262104,453160,1256243200,1.881629
11,6262104,15248146,6262104,6262104,452036,1256243200,1.789258
12,6262104,15248146,6262104,6262104,452268,1256243200,1.800954
13,6262104,15248146,6262104,6262104,450760,1256243200,1.824654
14,6262104,15248146,6262104,6262104,454720,1256243200,1.887731
15,6262104,15248146,6262104,6262104,452008,1256243200,1.834706
16,6262104,15248146,6262104,6262104,452511,1256243200,1.835486
17,6262104,15248146,6262104,6262104,452776,1256243200,1.877309
18,6262104,15248146,6262104,6262104,452097,1256243200,1.768422
19,6262104,15248146,6262104,6262104,452032,1256243200,1.807711
20,6262104,15248146,6262104,6262104,451830,1256243200,1.856046
21,6262104,15248146,6262104,6262104,451753,1256243200,1.816070
22,6262104,15248146,6262104,6262104,452946,1256243200,1.771719
23,6262104,15248146,6262104,6262104,452627,1256243200,1.834618
24,6262104,15248146,6262104,6262104,452684,1256243200,1.824446
25,6262104,15248146,6262104,6262104,453202,1256243200,1.875214
26,6262104,15248146,6262104,6262104,453090,1256243200,1.825763
27,6262104,15248146,6262104,6262104,454238,1256243200,1.855915
28,6262104,15248146,6262104,6262104,452650,1256243200,1.827762
29,6262104,15248146,6262104,6262104,454050,1256243200,1.915935
30,6262104,15248146,6262104,6262104,452076,1256243200,1.805057
31,6262104,15248146,6262104,6262104,452916,1256243200,1.842094
32,6262104,15248146,6262104,6262104,453534,1256243200,1.857235
33,6262104,15248146,6262104,6262104,452971,1256243200,1.850175
34,6262104,15248146,6262104,6262104,449994,1256243200,1.778371
35,6262104,15248146,6262104,6262104,454803,1256243200,1.935576
36,6262104,15248146,6262104,6262104,452053,1256243200,1.812100
37,6262104,15248146,6262104,6262104,452121,1256243200,1.830836
38,6262104,15248146,6262104,6262104,453986,1256243200,1.849014
39,6262104,15248146,6262104,6262104,452746,1256243200,1.805634
40,6262104,15248146,6262104,6262104,450261,1256243200,1.796046
41,6262104,15248146,6262104,6262104,451562,1256243200,1.807184
42,6262104,15248146,6262104,6262104,453000,1256243200,1.835725
43,6262104,15248146,6262104,6262104,454294,1256243200,1.837703
44,6262104,15248146,6262104,6262104,450422,1256243200,1.790586
45,6262104,15248146,6262104,6262104,451733,1256243200,1.802100
46,6262104,15248146,6262104,6262104,452886,1256243200,1.841247
47,6262104,15248146,6262104,6262104,452060,1256243200,1.836936
48,6262104,15248146,6262104,6262104,452336,1256243200,1.809909
49,6262104,15248146,6262104,6262104,452365,1256243200,1.802580
