0,h,0,65536,4194304,65536,65536,180378,253759488,1.942787e-01,1881
1,h,0,65536,4194304,65536,65536,180399,253763584,1.947002e-01,1129
2,h,0,65536,4194304,65536,65536,180405,253763584,1.955470e-01,2246
3,h,0,65536,4194304,65536,65536,180726,253763584,1.951132e-01,1348
4,h,0,65536,4194304,65536,65536,180538,253763584,1.943086e-01,1875
5,h,0,65536,4194304,65536,65536,180366,253763584,1.945427e-01,2122
6,h,0,65536,4194304,65536,65536,180499,253763584,1.944948e-01,1843
7,h,0,65536,4194304,65536,65536,180561,253763584,1.948570e-01,1778
8,h,0,65536,4194304,65536,65536,180405,253763584,1.943113e-01,2079
9,h,0,65536,4194304,65536,65536,180601,253763584,1.945838e-01,2339
10,h,0,65536,4194304,65536,65536,180229,253763584,1.948641e-01,1752
11,h,0,65536,4194304,65536,65536,178965,253763584,1.938796e-01,1551
12,h,0,65536,4194304,65536,65536,180646,253763584,1.948810e-01,1547
13,h,0,65536,4194304,65536,65536,180638,253763584,1.947589e-01,1273
14,h,0,65536,4194304,65536,65536,180531,253763584,1.944374e-01,2270
15,h,0,65536,4194304,65536,65536,180030,253763584,1.937523e-01,2165
16,h,0,65536,4194304,65536,65536,179657,253763584,1.948540e-01,2117
17,h,0,65536,4194304,65536,65536,180366,253763584,1.943186e-01,1533
18,h,0,65536,4194304,65536,65536,180354,253763584,1.943612e-01,1470
19,h,0,65536,4194304,65536,65536,180826,253763584,1.951220e-01,1788
20,h,0,65536,4194304,65536,65536,179813,253763584,1.940824e-01,1865
21,h,0,65536,4194304,65536,65536,180257,253763584,1.939266e-01,2772
22,h,0,65536,4194304,65536,65536,180076,253763584,1.939578e-01,2143
23,h,0,65536,4194304,65536,65536,179807,253763584,1.934973e-01,2373
24,h,0,65536,4194304,65536,65536,180574,253763584,1.943209e-01,1853
25,h,0,65536,4194304,65536,65536,180424,253763584,1.941415e-01,2095
26,h,0,65536,4194304,65536,65536,180778,253763584,1.947077e-01,1649
27,h,0,65536,4194304,65536,65536,179993,253763584,1.939891e-01,1443
28,h,0,65536,4194304,65536,65536,180335,253763584,1.944344e-01,2097
29,h,0,65536,4194304,65536,65536,180103,253763584,1.945869e-01,1788
30,h,0,65536,4194304,65536,65536,179872,253763584,1.939892e-01,2202
31,h,0,65536,4194304,65536,65536,180651,253763584,1.947379e-01,1859
32,h,0,65536,4194304,65536,65536,179944,253763584,1.934769e-01,1674
33,h,0,65536,4194304,65536,65536,181149,253763584,1.943494e-01,1813
34,h,0,65536,4194304,65536,65536,180601,253763584,1.944281e-01,1771
35,h,0,65536,4194304,65536,65536,180802,253763584,1.945067e-01,2000
36,h,0,65536,4194304,65536,65536,179819,253763584,1.941348e-01,1941
37,h,0,65536,4194304,65536,65536,180077,253763584,1.943650e-01,2175
38,h,0,65536,4194304,65536,65536,180265,253763584,1.943910e-01,1919
39,h,0,65536,4194304,65536,65536,179978,253763584,1.940194e-01,1471
40,h,0,65536,4194304,65536,65536,180383,253763584,1.946053e-01,1633
41,h,0,65536,4194304,65536,65536,179918,253763584,1.942644e-01,1418
42,h,0,65536,4194304,65536,65536,180622,253763584,2.011396e-01,1625
43,h,0,65536,4194304,65536,65536,180795,253763584,1.969851e-01,1785
44,h,0,65536,4194304,65536,65536,180398,253763584,1.943577e-01,2090
45,h,0,65536,4194304,65536,65536,180236,253763584,1.942162e-01,1874
46,h,0,65536,4194304,65536,65536,180492,253763584,1.938675e-01,1738
47,h,0,65536,4194304,65536,65536,179871,253763584,1.939146e-01,2765
48,h,0,65536,4194304,65536,65536,180405,253763584,1.938968e-01,1119
49,h,0,65536,4194304,65536,65536,180409,253763584,1.941920e-01,2089
