0,h,0,3984588,4194304,1,1,0,444162048,1.571600e-05,100000000
1,h,0,3984588,4194304,2,2,0,444162048,3.224000e-06,100000000
2,h,0,3984588,4194304,1,1,0,444162048,2.618000e-06,100000000
3,h,0,3984588,4194304,1,1,0,444162048,1.939000e-06,100000000
4,h,0,3984588,4194304,2,2,0,444162048,2.299590e-04,100000000
5,h,0,3984588,4194304,468,468,0,444162048,7.489450e-04,100000000
6,h,0,3984588,4194304,1,1,0,444162048,1.865000e-06,100000000
7,h,0,3984588,4194304,2,2,0,444162048,3.271000e-06,100000000
8,h,0,3984588,4194304,1,1,0,444162048,1.834000e-06,100000000
9,h,0,3984588,4194304,5,5,0,444162048,6.517000e-06,100000000
10,h,0,3984588,4194304,1,1,0,444162048,3.095000e-06,100000000
11,h,0,3984588,4194304,27,27,0,444162048,8.345600e-04,100000000
12,h,0,3984588,4194304,1,1,0,444162048,2.270000e-06,100000000
13,h,0,3984588,4194304,1,1,0,444162048,2.160000e-06,100000000
14,h,0,3984588,4194304,1,1,0,444162048,1.737000e-06,100000000
15,h,0,3984588,4194304,8,8,0,444162048,1.176800e-05,100000000
16,h,0,3984588,4194304,391383,391383,132,444162048,2.904091e-01,100000000
17,h,0,3984588,4194304,1,1,0,444702720,1.778000e-06,100000000
18,h,0,3984588,4194304,2,2,0,444702720,3.161000e-06,100000000
19,h,0,3984588,4194304,391516,391516,105,444702720,2.937944e-01,100000000
20,h,0,3984588,4194304,1,1,0,444702720,1.817000e-06,100000000
21,h,0,3984588,4194304,1,1,0,444702720,2.343000e-06,100000000
22,h,0,3984588,4194304,2,2,0,444702720,2.837000e-06,100000000
23,h,0,3984588,4194304,6,6,0,444702720,6.529000e-06,100000000
24,h,0,3984588,4194304,29,29,0,444702720,2.187900e-05,100000000
25,h,0,3984588,4194304,1,1,0,444702720,2.405000e-06,100000000
26,h,0,3984588,4194304,1,1,0,444702720,2.203000e-06,100000000
27,h,0,3984588,4194304,1,1,0,444702720,2.321000e-06,100000000
28,h,0,3984588,4194304,1,1,0,444702720,2.229000e-06,100000000
29,h,0,3984588,4194304,1,1,0,444702720,1.744000e-06,100000000
30,h,0,3984588,4194304,391462,391462,109,444702720,2.924343e-01,100000000
31,h,0,3984588,4194304,3,3,0,444702720,3.682000e-06,100000000
32,h,0,3984588,4194304,2,2,0,444702720,3.241000e-06,100000000
33,h,0,3984588,4194304,1,1,0,444702720,1.669000e-06,100000000
34,h,0,3984588,4194304,1,1,0,444702720,2.349000e-06,100000000
35,h,0,3984588,4194304,3,3,0,444702720,3.552000e-06,100000000
36,h,0,3984588,4194304,391506,391506,124,444702720,2.935010e-01,100000000
37,h,0,3984588,4194304,5,5,0,444702720,4.977000e-06,100000000
38,h,0,3984588,4194304,6,6,0,444702720,5.750000e-06,100000000
39,h,0,3984588,4194304,1,1,0,444702720,2.345000e-06,100000000
40,h,0,3984588,4194304,6,6,0,444702720,5.522000e-06,100000000
41,h,0,3984588,4194304,1,1,0,444702720,2.508000e-06,100000000
42,h,0,3984588,4194304,2,2,0,444702720,2.553000e-06,100000000
43,h,0,3984588,4194304,6,6,0,444702720,5.584000e-06,100000000
44,h,0,3984588,4194304,391578,391578,105,444702720,2.911274e-01,100000000
45,h,0,3984588,4194304,10,10,0,444702720,8.057000e-06,100000000
46,h,0,3984588,4194304,1,1,0,444702720,1.829000e-06,100000000
47,h,0,3984588,4194304,4,4,0,444702720,4.707000e-06,100000000
48,h,0,3984588,4194304,1,1,0,444702720,1.709000e-06,100000000
49,h,0,3984588,4194304,18,18,0,444702720,1.376300e-05,100000000
