1 3 3 6.710000e-07 2.236667e-07
2 3 18 1.000000e-07 5.555556e-09
3 3 81 1.290000e-06 1.592593e-08
4 3 324 4.022000e-06 1.241358e-08
5 3 1215 1.460200e-05 1.201811e-08
6 3 4374 5.296500e-05 1.210905e-08
7 3 15309 1.821070e-04 1.189542e-08
8 3 52488 6.098300e-04 1.161847e-08
9 3 177147 2.088418e-03 1.178918e-08
10 3 590490 2.809990e-03 4.758743e-09
11 3 1948617 1.305139e-02 6.697770e-09
12 3 6377292 4.311047e-02 6.759997e-09
13 3 20726199 1.338987e-01 6.460358e-09
14 3 66961566 4.386553e-01 6.550852e-09
15 3 215233605 1.453893e+00 6.754952e-09
16 3 688747536 4.552110e+00 6.609258e-09
17 3 2195382771 1.447175e+01 6.591903e-09
18 3 2678601506 5.478243e+01 2.045188e-08
