fl3795,0,1,3795,5.865886e-01,32004,28772,0.11233,1,1.50
fl3795,1,1,3795,5.824428e-01,32004,28772,0.11233,1,1.50
fl3795,2,1,3795,5.856160e-01,32004,28772,0.11233,1,1.50
fl3795,3,1,3795,5.841097e-01,32004,28772,0.11233,1,1.50
fl3795,4,1,3795,5.829017e-01,32004,28772,0.11233,1,1.50
fl3795,5,1,3795,5.829114e-01,32004,28772,0.11233,1,1.50
fl3795,6,1,3795,5.829135e-01,32004,28772,0.11233,1,1.50
fl3795,7,1,3795,5.842463e-01,32004,28772,0.11233,1,1.50
fl3795,8,1,3795,5.832479e-01,32004,28772,0.11233,1,1.50
fl3795,9,1,3795,5.833800e-01,32004,28772,0.11233,1,1.50
