a280,0,1,280,3.157417e-03,2884,2579,0.11826,1,1.50
a280,1,1,280,3.047829e-03,2884,2579,0.11826,1,1.50
a280,2,1,280,2.701835e-03,2884,2579,0.11826,1,1.50
a280,3,1,280,2.286865e-03,2884,2579,0.11826,1,1.50
a280,4,1,280,1.920322e-03,2884,2579,0.11826,1,1.50
a280,5,1,280,2.158956e-03,2884,2579,0.11826,1,1.50
a280,6,1,280,1.919905e-03,2884,2579,0.11826,1,1.50
a280,7,1,280,2.049295e-03,2884,2579,0.11826,1,1.50
a280,8,1,280,1.916102e-03,2884,2579,0.11826,1,1.50
a280,9,1,280,1.940333e-03,2884,2579,0.11826,1,1.50
